model_label,unit_id,evaluation,temporal_ms,spatial_support,n_channels,dprime_raw,dprime_deep,ddprime,auc_raw,auc_deep
ib_w96_om1_s0,337,crossfit,0.5,top4,4.0,2.8501299006629224,2.810573775555356,-0.0395561251075664,0.9745000004768372,0.972350001335144
ib_w96_om1_s0,337,crossfit,0.5,top8,8.0,2.496896043574076,2.476557866136539,-0.0203381774375368,0.9598999917507172,0.9581499993801116
ib_w96_om1_s0,337,crossfit,1.0,endpoint,4.0,2.948505847721165,2.8908821885271987,-0.0576236591939665,0.980699986219406,0.9762000143527984
ib_w96_om1_s0,337,crossfit,1.0,top1,1.0,2.77772937089449,2.751054885314767,-0.0266744855797229,0.9773499965667723,0.9731500148773192
ib_w96_om1_s0,337,crossfit,1.0,top16,16.0,1.8704878119072088,1.851926593808272,-0.0185612180989369,0.9217499792575836,0.921099990606308
ib_w96_om1_s0,337,crossfit,1.0,top2,2.0,3.0373604851111957,3.022430212354605,-0.0149302727565907,0.981799989938736,0.9785500168800354
ib_w96_om1_s0,337,crossfit,1.0,top24,24.0,1.628869331578723,1.5886125592136775,-0.0402567723650453,0.891400009393692,0.8869500160217285
ib_w96_om1_s0,337,crossfit,1.0,top4,4.0,2.94850586236612,2.890882178544457,-0.057623683821663,0.980699986219406,0.9762000143527984
ib_w96_om1_s0,337,crossfit,1.0,top8,8.0,2.546326663860908,2.499449598515799,-0.0468770653451093,0.9634499847888948,0.958400011062622
ib_w96_om1_s0,337,crossfit,2.0,endpoint,4.0,3.0367334570887827,2.862313725484221,-0.1744197316045617,0.9813999831676484,0.972900003194809
ib_w96_om1_s0,337,crossfit,2.0,top1,1.0,2.959244825155234,2.755778024247271,-0.2034668009079632,0.98089998960495,0.9728000164031982
ib_w96_om1_s0,337,crossfit,2.0,top16,16.0,1.515311728056374,1.374240983106032,-0.1410707449503419,0.866100013256073,0.8429999947547913
ib_w96_om1_s0,337,crossfit,2.0,top2,2.0,3.160883223158871,3.000063085245344,-0.160820137913527,0.9842999875545502,0.977649986743927
ib_w96_om1_s0,337,crossfit,2.0,top24,24.0,1.2457616964256208,1.1143084698081016,-0.1314532266175192,0.8204500079154968,0.7978000044822693
ib_w96_om1_s0,337,crossfit,2.0,top4,4.0,3.0367334353334368,2.8623137192431254,-0.1744197160903111,0.9813999831676484,0.972900003194809
ib_w96_om1_s0,337,crossfit,2.0,top8,8.0,2.49421571007802,2.362489708003775,-0.131726002074245,0.9580000042915344,0.94964998960495
ib_w96_om1_s0,337,crossfit,3.0,endpoint,4.0,2.984520648694713,2.800263912956877,-0.1842567357378361,0.9810500144958496,0.972350001335144
ib_w96_om1_s0,337,crossfit,3.0,top1,1.0,2.9261674600680734,2.7107432234474107,-0.2154242366206624,0.9807999730110168,0.972350001335144
ib_w96_om1_s0,337,crossfit,3.0,top16,16.0,1.2239342136993945,1.1173794542099549,-0.1065547594894393,0.8199000060558319,0.8027999997138977
ib_w96_om1_s0,337,crossfit,3.0,top2,2.0,3.105666369333939,2.940814086100411,-0.1648522832335277,0.9830499887466432,0.97639998793602
ib_w96_om1_s0,337,crossfit,3.0,top24,24.0,1.0045671588659626,0.9047364844356924,-0.0998306744302701,0.7791000008583069,0.7598000168800354
ib_w96_om1_s0,337,crossfit,3.0,top4,4.0,2.9845206647712867,2.800263936777359,-0.184256727993928,0.9810500144958496,0.972350001335144
ib_w96_om1_s0,337,crossfit,3.0,top8,8.0,2.3019941548562253,2.189422819864026,-0.1125713349921992,0.948850005865097,0.9398500025272368
ib_w96_om1_s0,337,crossfit,4.0,endpoint,4.0,3.0219855062799006,2.7980116041912497,-0.2239739020886508,0.9818499982357024,0.9724499881267548
ib_w96_om1_s0,337,crossfit,4.0,top1,1.0,3.0400983391924044,2.730282847733568,-0.3098154914588371,0.9835000038146972,0.9737999737262726
ib_w96_om1_s0,337,crossfit,4.0,top16,16.0,1.1747667736247056,1.0583264542030333,-0.1164403194216722,0.8055500090122223,0.7842000126838684
ib_w96_om1_s0,337,crossfit,4.0,top2,2.0,3.185504702065804,2.947239518893229,-0.2382651831725746,0.9853499829769136,0.9769500195980072
ib_w96_om1_s0,337,crossfit,4.0,top24,24.0,0.963026024605536,0.8584432435299583,-0.1045827810755777,0.761000007390976,0.7378000020980835
ib_w96_om1_s0,337,crossfit,4.0,top4,4.0,3.02198550141851,2.7980116335528105,-0.2239738678656995,0.9818499982357024,0.9724499881267548
ib_w96_om1_s0,337,crossfit,4.0,top8,8.0,2.250293009759908,2.116007733749405,-0.1342852760105028,0.9465999901294708,0.9338500201702118
ib_w96_om1_s0,337,in_sample,0.5,endpoint,4.0,2.8337357367443285,2.792303263397488,-0.0414324733468403,0.975499987602234,0.9728000164031982
ib_w96_om1_s0,337,in_sample,0.5,top1,1.0,2.6284227027081903,2.6471848143967995,0.0187621116886091,0.9656500220298768,0.963349997997284
ib_w96_om1_s0,337,in_sample,0.5,top16,16.0,2.238884487542583,2.225427983346893,-0.0134565041956893,0.949999988079071,0.9491000175476074
ib_w96_om1_s0,337,in_sample,0.5,top2,2.0,2.906460080796191,2.917391401927475,0.010931321131284,0.9757000207901,0.9736499786376952
ib_w96_om1_s0,337,in_sample,0.5,top24,24.0,1.9657245437150377,1.937084754496234,-0.0286397892188037,0.9276000261306764,0.9245499968528748
ib_w96_om1_s0,337,in_sample,0.5,top4,4.0,2.833735746251042,2.792303246567453,-0.041432499683589,0.975499987602234,0.9728000164031982
ib_w96_om1_s0,337,in_sample,0.5,top8,8.0,2.580107692551658,2.535042267270609,-0.0450654252810496,0.9646999835968018,0.9603000283241272
ib_w96_om1_s0,337,in_sample,1.0,endpoint,4.0,2.9616220488658533,2.890917857204785,-0.0707041916610684,0.9833499789237976,0.9783499836921692
ib_w96_om1_s0,337,in_sample,1.0,top1,1.0,2.751601292847185,2.727741817262522,-0.023859475584663,0.979300022125244,0.9742500185966492
ib_w96_om1_s0,337,in_sample,1.0,top16,16.0,2.4069982153544798,2.351407259134355,-0.0555909562201244,0.9613500237464904,0.9562000036239624
ib_w96_om1_s0,337,in_sample,1.0,top2,2.0,3.0239821826992914,2.999486856811333,-0.0244953258879583,0.984000027179718,0.9798499941825868
ib_w96_om1_s0,337,in_sample,1.0,top24,24.0,2.136059663476805,2.0630329708725017,-0.0730266926043037,0.93954998254776,0.932349979877472
ib_w96_om1_s0,337,in_sample,1.0,top4,4.0,2.961622034420421,2.8909178486727964,-0.0707041857476244,0.9833499789237976,0.9783499836921692
ib_w96_om1_s0,337,in_sample,1.0,top8,8.0,2.6914180685055444,2.6021468445223044,-0.08927122398324,0.9738500118255616,0.9670500159263612
ib_w96_om1_s0,337,in_sample,2.0,endpoint,4.0,3.076069061039614,2.8909836349508597,-0.1850854260887553,0.9850999712944032,0.97885000705719
ib_w96_om1_s0,337,in_sample,2.0,top1,1.0,2.9427228191151302,2.762433328010507,-0.1802894911046233,0.982200026512146,0.9765499830245972
