model_label,unit_id,evaluation,fold,temporal_ms,temporal_samples,spatial_support,n_channels,n_train_hits,n_test_hits,dprime_raw,dprime_deep,ddprime,auc_raw,auc_deep
ib_w96_om1_s0,1143,crossfit,0,0.5,15,top8,8,50,50,5.512942064397005,5.553893828765705,0.0409517643687005,0.9997000098228456,0.9993000030517578
ib_w96_om1_s0,1143,crossfit,0,0.5,15,top16,16,50,50,4.119112097613377,4.187736827113354,0.0686247294999766,0.9957000017166138,0.9957000017166138
ib_w96_om1_s0,1143,crossfit,0,0.5,15,top24,24,50,50,3.6005957024245663,3.52130727431365,-0.079288428110916,0.9882000088691713,0.987500011920929
ib_w96_om1_s0,1143,crossfit,0,1.0,30,endpoint,7,50,50,5.398087399401425,5.370873065352895,-0.02721433404853,0.9994999766349792,0.9991000294685364
ib_w96_om1_s0,1143,crossfit,0,1.0,30,top1,1,50,50,4.128101851064776,4.590415096724243,0.4623132456594669,0.9833999872207642,0.9943000078201294
ib_w96_om1_s0,1143,crossfit,0,1.0,30,top2,2,50,50,5.486398940816727,5.576691019446928,0.0902920786302008,0.9994999766349792,0.9994000196456908
ib_w96_om1_s0,1143,crossfit,0,1.0,30,top4,4,50,50,5.717571487093111,5.728686002114612,0.011114515021501,0.9995999932289124,0.9994999766349792
ib_w96_om1_s0,1143,crossfit,0,1.0,30,top8,8,50,50,5.47541561897618,5.449119628727308,-0.0262959902488715,0.9997000098228456,0.9994000196456908
ib_w96_om1_s0,1143,crossfit,0,1.0,30,top16,16,50,50,3.673105768343743,3.6251228230309382,-0.0479829453128042,0.989300012588501,0.989300012588501
ib_w96_om1_s0,1143,crossfit,0,1.0,30,top24,24,50,50,3.1455635966725137,3.005161737697632,-0.1404018589748821,0.9768999814987184,0.9715999960899352
ib_w96_om1_s0,1143,crossfit,0,2.0,60,endpoint,7,50,50,5.47068340244041,5.327093969753828,-0.143589432686582,1.0,0.9998000264167786
ib_w96_om1_s0,1143,crossfit,0,2.0,60,top1,1,50,50,4.703093356374534,4.742796014230337,0.0397026578558028,0.9991000294685364,0.9993000030517578
ib_w96_om1_s0,1143,crossfit,0,2.0,60,top2,2,50,50,6.081302143397223,5.669399291229197,-0.4119028521680263,1.0,0.9998999834060668
ib_w96_om1_s0,1143,crossfit,0,2.0,60,top4,4,50,50,6.023481260286034,5.669434122929727,-0.3540471373563072,1.0,0.9998999834060668
ib_w96_om1_s0,1143,crossfit,0,2.0,60,top8,8,50,50,5.420918479685144,5.3075627167560615,-0.113355762929082,1.0,0.9998000264167786
ib_w96_om1_s0,1143,crossfit,0,2.0,60,top16,16,50,50,2.7259232611217468,2.5239142723515293,-0.2020089887702174,0.9735000133514404,0.9641000032424928
ib_w96_om1_s0,1143,crossfit,0,2.0,60,top24,24,50,50,2.073461813539186,1.9147665026798248,-0.1586953108593611,0.9318000078201294,0.916800022125244
ib_w96_om1_s0,1143,crossfit,0,3.0,90,endpoint,7,50,50,5.487857796276174,5.31510575284872,-0.1727520434274536,0.9998999834060668,0.9998000264167786
ib_w96_om1_s0,1143,crossfit,0,3.0,90,top1,1,50,50,4.6884238477662175,4.666549116486056,-0.0218747312801612,0.9988999962806702,0.9991999864578248
ib_w96_om1_s0,1143,crossfit,0,3.0,90,top2,2,50,50,6.067763963057075,5.6261356928918325,-0.4416282701652427,1.0,0.9998999834060668
ib_w96_om1_s0,1143,crossfit,0,3.0,90,top4,4,50,50,6.019857869545503,5.6425650505603935,-0.3772928189851097,1.0,0.9998999834060668
ib_w96_om1_s0,1143,crossfit,0,3.0,90,top8,8,50,50,5.092431912868105,4.938663201381377,-0.1537687114867276,1.0,0.9998000264167786
ib_w96_om1_s0,1143,crossfit,0,3.0,90,top16,16,50,50,2.137646320989664,1.992919853899202,-0.144726467090462,0.942300021648407,0.9326000213623048
ib_w96_om1_s0,1143,crossfit,0,3.0,90,top24,24,50,50,1.7255201130441415,1.6116449688465435,-0.113875144197598,0.8932999968528748,0.8808000087738037
ib_w96_om1_s0,1143,crossfit,0,4.0,120,endpoint,7,50,50,5.427887123553346,5.274288372204518,-0.1535987513488281,1.0,0.9998999834060668
ib_w96_om1_s0,1143,crossfit,0,4.0,120,top1,1,50,50,4.639920391337794,4.615552027922733,-0.0243683634150615,0.9988999962806702,0.9991999864578248
ib_w96_om1_s0,1143,crossfit,0,4.0,120,top2,2,50,50,5.95258422012182,5.574638950681036,-0.3779452694407839,1.0,0.9998999834060668
ib_w96_om1_s0,1143,crossfit,0,4.0,120,top4,4,50,50,5.940456251321207,5.605634456849495,-0.3348217944717113,1.0,0.9998999834060668
ib_w96_om1_s0,1143,crossfit,0,4.0,120,top8,8,50,50,4.614869125214944,4.464695660766278,-0.1501734644486658,0.9994999766349792,0.9991000294685364
ib_w96_om1_s0,1143,crossfit,0,4.0,120,top16,16,50,50,2.1556194876661987,2.01893068715587,-0.1366888005103286,0.9467999935150146,0.9344000220298768
ib_w96_om1_s0,1143,crossfit,0,4.0,120,top24,24,50,50,1.6639763597985116,1.5597249652217218,-0.1042513945767897,0.8855999708175659,0.8715000152587891
ib_w96_om1_s0,1143,crossfit,1,0.5,15,endpoint,7,50,50,4.791085882407673,4.735853116434964,-0.0552327659727085,0.9962000250816344,0.9925000071525574
ib_w96_om1_s0,1143,crossfit,1,0.5,15,top1,1,50,50,4.160303344142807,4.390602777747087,0.23029943360428,0.9951000213623048,0.9936000108718872
ib_w96_om1_s0,1143,crossfit,1,0.5,15,top2,2,50,50,5.176333066499691,5.143003489169057,-0.0333295773306341,0.9988999962806702,0.9976999759674072
ib_w96_om1_s0,1143,crossfit,1,0.5,15,top4,4,50,50,5.191719527749277,5.134692603590944,-0.0570269241583334,0.9972000122070312,0.995199978351593
ib_w96_om1_s0,1143,crossfit,1,0.5,15,top8,8,50,50,4.734466280897996,4.679618812957779,-0.0548474679402168,0.9951000213623048,0.9922000169754028
ib_w96_om1_s0,1143,crossfit,1,0.5,15,top16,16,50,50,4.061088020406932,3.94768851625004,-0.113399504156892,0.9912999868392944,0.9868999719619752
ib_w96_om1_s0,1143,crossfit,1,0.5,15,top24,24,50,50,3.717760473916436,3.5960510197394515,-0.121709454176984,0.9897000193595886,0.9868999719619752
ib_w96_om1_s0,1143,crossfit,1,1.0,30,endpoint,7,50,50,4.878307535692225,4.7783257641431,-0.0999817715491255,0.996399998664856,0.9914000034332277
ib_w96_om1_s0,1143,crossfit,1,1.0,30,top1,1,50,50,4.1351109381687206,4.3826244476115,0.2475135094427791,0.994599997997284,0.9922000169754028
ib_w96_om1_s0,1143,crossfit,1,1.0,30,top2,2,50,50,5.184356195033225,5.137599358574643,-0.0467568364585826,0.9987000226974488,0.9965999722480774
ib_w96_om1_s0,1143,crossfit,1,1.0,30,top4,4,50,50,5.226956161150471,5.140705574629697,-0.0862505865207738,0.9969000220298768,0.9944999814033508
ib_w96_om1_s0,1143,crossfit,1,1.0,30,top8,8,50,50,4.817950853629609,4.729407120601317,-0.0885437330282927,0.994599997997284,0.991599977016449
ib_w96_om1_s0,1143,crossfit,1,1.0,30,top16,16,50,50,3.2341669272894027,3.1278749791398432,-0.1062919481495594,0.9789000153541564,0.9740999937057496
ib_w96_om1_s0,1143,crossfit,1,1.0,30,top24,24,50,50,2.427027486085323,2.3211634065848146,-0.1058640795005083,0.9498000144958496,0.9419000148773192
ib_w96_om1_s0,1143,crossfit,1,2.0,60,endpoint,7,50,50,5.033256970730488,4.754949816608217,-0.2783071541222703,0.9975000023841858,0.993499994277954
ib_w96_om1_s0,1143,crossfit,1,2.0,60,top1,1,50,50,4.516222387854283,4.4308599356547305,-0.0853624521995524,0.9983999729156494,0.9957000017166138
ib_w96_om1_s0,1143,crossfit,1,2.0,60,top2,2,50,50,5.480381401666,5.050242289711036,-0.4301391119549649,0.9997000098228456,0.997099995613098
ib_w96_om1_s0,1143,crossfit,1,2.0,60,top4,4,50,50,5.392088449560108,5.086128699837632,-0.3059597497224757,0.998199999332428,0.9955999851226808
ib_w96_om1_s0,1143,crossfit,1,2.0,60,top8,8,50,50,4.943842415081296,4.681510282772759,-0.2623321323085363,0.9961000084877014,0.9925000071525574
ib_w96_om1_s0,1143,crossfit,1,2.0,60,top16,16,50,50,3.41562137935395,3.224497859264093,-0.1911235200898566,0.9868000149726868,0.980400025844574
ib_w96_om1_s0,1143,crossfit,1,2.0,60,top24,24,50,50,2.65044313758594,2.493693025133094,-0.1567501124528458,0.9685999751091005,0.95770001411438
ib_w96_om1_s0,1143,crossfit,1,3.0,90,endpoint,7,50,50,5.03442815364342,4.769343742322251,-0.265084411321169,0.9976000189781188,0.993499994277954
ib_w96_om1_s0,1143,crossfit,1,3.0,90,top1,1,50,50,4.503996837191867,4.417340445105178,-0.0866563920866889,0.9984999895095824,0.9958000183105468
ib_w96_om1_s0,1143,crossfit,1,3.0,90,top2,2,50,50,5.473142063485644,5.058265232179862,-0.414876831305782,0.9997000098228456,0.997099995613098
ib_w96_om1_s0,1143,crossfit,1,3.0,90,top4,4,50,50,5.382701498196572,5.091380409170543,-0.2913210890260291,0.998199999332428,0.9957000017166138
ib_w96_om1_s0,1143,crossfit,1,3.0,90,top8,8,50,50,4.930065965489817,4.6991325595128535,-0.2309334059769634,0.9959999918937684,0.9925000071525574
ib_w96_om1_s0,1143,crossfit,1,3.0,90,top16,16,50,50,2.548371549070065,2.409310925454982,-0.1390606236150828,0.959500014781952,0.9513999819755554
ib_w96_om1_s0,1143,crossfit,1,3.0,90,top24,24,50,50,1.67650184832153,1.5906094210651882,-0.0858924272563417,0.8880000114440918,0.8766000270843506
ib_w96_om1_s0,1143,crossfit,1,4.0,120,endpoint,7,50,50,4.960120716100642,4.7351503379015325,-0.2249703781991092,0.9976999759674072,0.9933000206947328
ib_w96_om1_s0,1143,crossfit,1,4.0,120,top1,1,50,50,4.430899553357543,4.432288254203016,0.0013887008454727,0.9983999729156494,0.9959999918937684
ib_w96_om1_s0,1143,crossfit,1,4.0,120,top2,2,50,50,5.436357554288161,5.06211458566574,-0.3742429686224211,0.9997000098228456,0.997099995613098
ib_w96_om1_s0,1143,crossfit,1,4.0,120,top4,4,50,50,5.2971235607673695,5.065782090923454,-0.2313414698439153,0.9980000257492064,0.9958000183105468
ib_w96_om1_s0,1143,crossfit,1,4.0,120,top8,8,50,50,4.861327415421042,4.65880881097631,-0.202518604444732,0.9962000250816344,0.9925000071525574
ib_w96_om1_s0,1143,crossfit,1,4.0,120,top16,16,50,50,2.534094783469232,2.407401804134845,-0.1266929793343867,0.9639000296592712,0.9564999938011168
ib_w96_om1_s0,1143,crossfit,1,4.0,120,top24,24,50,50,1.6898477982939109,1.6028867484741656,-0.0869610498197452,0.8878999948501587,0.8762999773025513
ib_w96_om1_s0,720,in_sample,-1,0.5,15,endpoint,6,100,100,1.954055870403408,1.7385547966044304,-0.2155010737989775,0.9278500080108644,0.9079999923706056
ib_w96_om1_s0,720,in_sample,-1,0.5,15,top1,1,100,100,2.251329749595837,2.034727869450737,-0.2166018801451006,0.946150004863739,0.9301999807357788
ib_w96_om1_s0,720,in_sample,-1,0.5,15,top2,2,100,100,2.2513277791635486,1.9753534438469824,-0.2759743353165664,0.9560999870300292,0.9399999976158142
ib_w96_om1_s0,720,in_sample,-1,0.5,15,top4,4,100,100,2.119541880740953,1.8700216153454947,-0.2495202653954582,0.9484000205993652,0.928749978542328
ib_w96_om1_s0,720,in_sample,-1,0.5,15,top8,8,100,100,1.9093217939089404,1.720238865708904,-0.1890829282000363,0.9252499938011168,0.9053999781608582
ib_w96_om1_s0,720,in_sample,-1,0.5,15,top16,16,100,100,1.6566913127413885,1.4888486547749056,-0.1678426579664829,0.8991000056266785,0.8761000037193298
ib_w96_om1_s0,720,in_sample,-1,0.5,15,top24,24,100,100,1.497212309906296,1.3412313422386095,-0.1559809676676862,0.8812500238418579,0.8555999994277954
ib_w96_om1_s0,720,in_sample,-1,1.0,30,endpoint,6,100,100,2.008214341717321,1.7700069373058247,-0.2382074044114961,0.934849977493286,0.912750005722046
ib_w96_om1_s0,720,in_sample,-1,1.0,30,top1,1,100,100,2.2826931723641195,2.044597664396458,-0.2380955079676616,0.948300004005432,0.9315500259399414
ib_w96_om1_s0,720,in_sample,-1,1.0,30,top2,2,100,100,2.254387252399511,1.978111623488658,-0.276275628910853,0.9589499831199646,0.9412500262260436
ib_w96_om1_s0,720,in_sample,-1,1.0,30,top4,4,100,100,2.141044776245432,1.882062075555087,-0.2589827006903449,0.9487500190734864,0.9304500222206116
ib_w96_om1_s0,720,in_sample,-1,1.0,30,top8,8,100,100,1.9552724072880472,1.751321262944191,-0.2039511443438562,0.9303500056266784,0.911300003528595
ib_w96_om1_s0,720,in_sample,-1,1.0,30,top16,16,100,100,1.6829613590364418,1.5136291394983123,-0.1693322195381295,0.90625,0.882099986076355
ib_w96_om1_s0,720,in_sample,-1,1.0,30,top24,24,100,100,1.5692263749244055,1.4091548204128594,-0.1600715545115461,0.8846499919891357,0.8567500114440918
ib_w96_om1_s0,720,in_sample,-1,2.0,60,endpoint,6,100,100,2.028741437514145,1.7825020336121165,-0.246239403902029,0.9398499727249146,0.912500023841858
ib_w96_om1_s0,720,in_sample,-1,2.0,60,top1,1,100,100,2.36483037485139,2.0124299998374537,-0.3524003750139362,0.9570000171661376,0.9300000071525574
ib_w96_om1_s0,720,in_sample,-1,2.0,60,top2,2,100,100,2.394223221741816,2.013391227892527,-0.3808319938492883,0.9646499752998352,0.9428499937057496
ib_w96_om1_s0,720,in_sample,-1,2.0,60,top4,4,100,100,2.210025563610931,1.9045311809235184,-0.3054943826874126,0.9551500082015992,0.9308000206947328
ib_w96_om1_s0,720,in_sample,-1,2.0,60,top8,8,100,100,1.9799293256692048,1.789257322224365,-0.1906720034448397,0.9363999962806702,0.9165499806404114
ib_w96_om1_s0,720,in_sample,-1,2.0,60,top16,16,100,100,1.5174439160110935,1.384123847473119,-0.1333200685379745,0.8751000165939331,0.850849986076355
ib_w96_om1_s0,720,in_sample,-1,2.0,60,top24,24,100,100,1.3901575966240236,1.2677871402804477,-0.1223704563435761,0.8488500118255615,0.8242499828338623
ib_w96_om1_s0,720,in_sample,-1,3.0,90,endpoint,6,100,100,2.2956000725613617,1.9844700100373576,-0.3111300625240039,0.9540500044822692,0.9296000003814696
ib_w96_om1_s0,720,in_sample,-1,3.0,90,top1,1,100,100,2.6161264244081592,2.1569617530603558,-0.4591646713478039,0.9681500196456908,0.9391999840736388
ib_w96_om1_s0,720,in_sample,-1,3.0,90,top2,2,100,100,2.65456596149213,2.1779821556918195,-0.4765838058003111,0.971650004386902,0.9508500099182128
ib_w96_om1_s0,720,in_sample,-1,3.0,90,top4,4,100,100,2.4886794997630477,2.1137414430921915,-0.3749380566708558,0.9653000235557556,0.9427499771118164
ib_w96_om1_s0,720,in_sample,-1,3.0,90,top8,8,100,100,2.243529116869592,2.018059504054499,-0.2254696128150928,0.9508000016212464,0.9336000084877014
ib_w96_om1_s0,720,in_sample,-1,3.0,90,top16,16,100,100,1.7322447885357668,1.581791514517574,-0.1504532740181927,0.902649998664856,0.8833500146865845
ib_w96_om1_s0,720,in_sample,-1,3.0,90,top24,24,100,100,1.5414194965827546,1.409139864604127,-0.1322796319786274,0.8731499910354614,0.8507000207901001
ib_w96_om1_s0,720,in_sample,-1,4.0,120,endpoint,6,100,100,2.1755699332273646,1.8625156868560184,-0.3130542463713459,0.9448500275611876,0.914900004863739
ib_w96_om1_s0,720,in_sample,-1,4.0,120,top1,1,100,100,2.5026812985747324,2.057688749435182,-0.4449925491395503,0.964049994945526,0.9315000176429749
ib_w96_om1_s0,720,in_sample,-1,4.0,120,top2,2,100,100,2.5419899051499404,2.094515973017651,-0.4474739321322896,0.9686999917030334,0.9441499710083008
ib_w96_om1_s0,720,in_sample,-1,4.0,120,top4,4,100,100,2.3725280197463694,2.0031095906880467,-0.3694184290583227,0.9589999914169312,0.930899977684021
ib_w96_om1_s0,720,in_sample,-1,4.0,120,top8,8,100,100,2.124254158246877,1.8927494560659093,-0.2315047021809679,0.9411500096321106,0.9192500114440918
ib_w96_om1_s0,720,in_sample,-1,4.0,120,top16,16,100,100,1.6658539558730987,1.520393951282225,-0.1454600045908733,0.8964999914169312,0.8766499757766724
ib_w96_om1_s0,720,in_sample,-1,4.0,120,top24,24,100,100,1.5018328813817925,1.371930344082292,-0.1299025372995004,0.8674499988555908,0.8462499976158142
ib_w96_om1_s0,720,crossfit,0,0.5,15,endpoint,15,50,50,1.564951454460454,1.372435438213556,-0.1925160162468979,0.8928999900817871,0.8646000027656555
ib_w96_om1_s0,720,crossfit,0,0.5,15,top1,1,50,50,2.0691667963454474,1.7958152487128256,-0.2733515476326218,0.9323999881744384,0.9081000089645386
ib_w96_om1_s0,720,crossfit,0,0.5,15,top2,2,50,50,2.069145116930084,1.7686310699281345,-0.3005140470019491,0.944100022315979,0.925100028514862
ib_w96_om1_s0,720,crossfit,0,0.5,15,top4,4,50,50,1.8467011956409296,1.611433124951733,-0.2352680706891967,0.932200014591217,0.9074000120162964
ib_w96_om1_s0,720,crossfit,0,0.5,15,top8,8,50,50,1.747240830074411,1.55012780239444,-0.197113027679971,0.915499985218048,0.8888000249862671
ib_w96_om1_s0,720,crossfit,0,0.5,15,top16,16,50,50,1.6051751371389376,1.4116015706025389,-0.1935735665363989,0.8986999988555908,0.8709999918937683
ib_w96_om1_s0,720,crossfit,0,0.5,15,top24,24,50,50,1.2560896293300592,1.089401344378285,-0.1666882849517741,0.8172000050544739,0.7807999849319458
ib_w96_om1_s0,720,crossfit,0,1.0,30,endpoint,15,50,50,0.7589496945153414,0.6193804503687264,-0.1395692441466151,0.7124999761581421,0.6761000156402588
ib_w96_om1_s0,720,crossfit,0,1.0,30,top1,1,50,50,2.1235933290118107,1.8237137072049965,-0.2998796218068145,0.9408000111579896,0.911300003528595
ib_w96_om1_s0,720,crossfit,0,1.0,30,top2,2,50,50,2.0975417204646862,1.791123777310693,-0.3064179431539933,0.9520999789237976,0.9297000169754028
ib_w96_om1_s0,720,crossfit,0,1.0,30,top4,4,50,50,1.8816236260401205,1.63087971928122,-0.2507439067589005,0.9344000220298768,0.9115999937057496
ib_w96_om1_s0,720,crossfit,0,1.0,30,top8,8,50,50,1.247264867051879,1.114959475103515,-0.1323053919483638,0.8320000171661377,0.8069999814033508
ib_w96_om1_s0,720,crossfit,0,1.0,30,top16,16,50,50,0.790584319382365,0.6445495582505737,-0.1460347611317912,0.722599983215332,0.6820999979972839
ib_w96_om1_s0,720,crossfit,0,1.0,30,top24,24,50,50,0.517785850341206,0.4018247698411434,-0.1159610805000626,0.6456999778747559,0.6141999959945679
ib_w96_om1_s0,720,crossfit,0,2.0,60,endpoint,15,50,50,0.5836792616246539,0.4801130038848185,-0.1035662577398353,0.6642000079154968,0.632099986076355
ib_w96_om1_s0,720,crossfit,0,2.0,60,top1,1,50,50,2.077846601011547,1.7060150055968786,-0.3718315954146682,0.9448999762535096,0.901300013065338
ib_w96_om1_s0,720,crossfit,0,2.0,60,top2,2,50,50,2.101238049069305,1.7184418176406178,-0.3827962314286872,0.9553999900817872,0.9248999953269958
ib_w96_om1_s0,720,crossfit,0,2.0,60,top4,4,50,50,1.8444741415858383,1.5591756400898629,-0.2852985014959757,0.9351000189781188,0.8988999724388123
ib_w96_om1_s0,720,crossfit,0,2.0,60,top8,8,50,50,1.0321138428655643,0.8992735316094733,-0.1328403112560912,0.7853999733924866,0.7551000118255615
ib_w96_om1_s0,720,crossfit,0,2.0,60,top16,16,50,50,0.5927273057064031,0.4901771165741789,-0.1025501891322241,0.6643999814987183,0.6344000101089478
ib_w96_om1_s0,720,crossfit,0,2.0,60,top24,24,50,50,0.4173284089610824,0.334615610426088,-0.0827127985349944,0.6039999723434448,0.5805000066757202
ib_w96_om1_s0,720,crossfit,0,3.0,90,endpoint,15,50,50,0.6074914923038859,0.4956269632500595,-0.1118645290538263,0.6656000018119812,0.6276999711990356
ib_w96_om1_s0,720,crossfit,0,3.0,90,top1,1,50,50,2.354901565269722,1.8879733122848448,-0.4669282529848768,0.9577999711036682,0.9193999767303468
ib_w96_om1_s0,720,crossfit,0,3.0,90,top2,2,50,50,2.4157082929287346,1.926551409924936,-0.4891568830037984,0.9659000039100648,0.9395999908447266
ib_w96_om1_s0,720,crossfit,0,3.0,90,top4,4,50,50,2.1928319798052978,1.826471210292529,-0.3663607695127688,0.9546999931335448,0.9246000051498412
ib_w96_om1_s0,720,crossfit,0,3.0,90,top8,8,50,50,1.1706348654534962,0.9987004331575422,-0.1719344322959539,0.8151000142097473,0.7728000283241272
ib_w96_om1_s0,720,crossfit,0,3.0,90,top16,16,50,50,0.6121207867224747,0.5017734026387802,-0.1103473840836944,0.6656000018119812,0.6302000284194946
ib_w96_om1_s0,720,crossfit,0,3.0,90,top24,24,50,50,0.4045714887265533,0.3200865930703105,-0.0844848956562428,0.5968000292778015,0.5713000297546387
ib_w96_om1_s0,720,crossfit,0,4.0,120,endpoint,15,50,50,0.4123874433717438,0.3110558731708704,-0.1013315702008734,0.6179999709129333,0.580299973487854
ib_w96_om1_s0,720,crossfit,0,4.0,120,top1,1,50,50,2.2718465776621324,1.810833663384788,-0.4610129142773447,0.9509999752044678,0.9071000218391418
ib_w96_om1_s0,720,crossfit,0,4.0,120,top2,2,50,50,2.3113928320786408,1.8594776639027977,-0.4519151681758431,0.9613999724388124,0.92739999294281
ib_w96_om1_s0,720,crossfit,0,4.0,120,top4,4,50,50,2.0943779384343006,1.736164021975235,-0.3582139164590656,0.945900022983551,0.9099000096321106
ib_w96_om1_s0,720,crossfit,0,4.0,120,top8,8,50,50,0.948122274876508,0.8008650740690169,-0.147257200807491,0.7700999975204468,0.7373999953269958
ib_w96_om1_s0,720,crossfit,0,4.0,120,top16,16,50,50,0.4132030194706794,0.3133092941157354,-0.099893725354944,0.6151999831199646,0.582099974155426
ib_w96_om1_s0,720,crossfit,0,4.0,120,top24,24,50,50,0.1919870116854943,0.118373039929297,-0.0736139717561972,0.5432000160217285,0.5205000042915344
ib_w96_om1_s0,720,crossfit,1,0.5,15,endpoint,9,50,50,1.939582417206028,1.7258354068108466,-0.2137470103951815,0.924049973487854,0.9031000137329102
ib_w96_om1_s0,720,crossfit,1,0.5,15,top1,1,50,50,2.431102652499072,2.322107373242245,-0.1089952792568267,0.9556999802589417,0.9502000212669371
ib_w96_om1_s0,720,crossfit,1,0.5,15,top2,2,50,50,2.4442455463473856,2.219006308769371,-0.2252392375780143,0.9668999910354614,0.9524999856948853
ib_w96_om1_s0,720,crossfit,1,0.5,15,top4,4,50,50,2.276186711086982,2.048495208691385,-0.2276915023955967,0.945900022983551,0.9307000041007996
ib_w96_om1_s0,720,crossfit,1,0.5,15,top8,8,50,50,1.9843274156566488,1.7570421881391922,-0.2272852275174566,0.9276999831199646,0.9067999720573424
ib_w96_om1_s0,720,crossfit,1,0.5,15,top16,16,50,50,1.3761063173786152,1.2385296306961429,-0.1375766866824723,0.8586999773979187,0.8320000171661377
ib_w96_om1_s0,720,crossfit,1,0.5,15,top24,24,50,50,1.0214570971446506,0.9049551641198652,-0.1165019330247852,0.7843999862670898,0.7570000290870667
ib_w96_om1_s0,720,crossfit,1,1.0,30,endpoint,9,50,50,1.8568572592512416,1.644657437226176,-0.2121998220250658,0.9160000085830688,0.8956000208854675
ib_w96_om1_s0,720,crossfit,1,1.0,30,top1,1,50,50,2.3994044392810743,2.275499681264661,-0.1239047580164127,0.9519000053405762,0.9460999965667723
ib_w96_om1_s0,720,crossfit,1,1.0,30,top2,2,50,50,2.38850255026488,2.1756064245097124,-0.2128961257551678,0.9629999995231628,0.9516000151634216
ib_w96_om1_s0,720,crossfit,1,1.0,30,top4,4,50,50,2.2927274600357723,2.061490931655339,-0.2312365283804331,0.9492999911308287,0.9326000213623048
ib_w96_om1_s0,720,crossfit,1,1.0,30,top8,8,50,50,1.871947033703824,1.655921010757213,-0.2160260229466104,0.917900025844574,0.8984000086784363
ib_w96_om1_s0,720,crossfit,1,1.0,30,top16,16,50,50,1.2521479201568713,1.1231721440127196,-0.1289757761441516,0.8357999920845032,0.8140000104904175
ib_w96_om1_s0,720,crossfit,1,1.0,30,top24,24,50,50,0.8093428171288733,0.7128688297684427,-0.0964739873604306,0.7408999800682068,0.7150999903678894
ib_w96_om1_s0,720,crossfit,1,2.0,60,endpoint,9,50,50,1.90278535824972,1.6908527636820656,-0.2119325945676544,0.9180999994277954,0.890999972820282
ib_w96_om1_s0,720,crossfit,1,2.0,60,top1,1,50,50,2.6104423069404303,2.342028216082264,-0.2684140908581667,0.9606000185012816,0.9487000107765198
ib_w96_om1_s0,720,crossfit,1,2.0,60,top2,2,50,50,2.6716704658536967,2.327093611942061,-0.3445768539116352,0.9692000150680542,0.9567000269889832
ib_w96_om1_s0,720,crossfit,1,2.0,60,top4,4,50,50,2.47579438276129,2.2046657254359783,-0.2711286573253115,0.9603000283241272,0.9469000101089478
ib_w96_om1_s0,720,crossfit,1,2.0,60,top8,8,50,50,1.894220549041292,1.6622982970950868,-0.2319222519462052,0.9174000024795532,0.8870000243186951
ib_w96_om1_s0,720,crossfit,1,2.0,60,top16,16,50,50,1.2122690846451385,1.073165657066972,-0.1391034275781664,0.8302000164985657,0.8082000017166138
ib_w96_om1_s0,720,crossfit,1,2.0,60,top24,24,50,50,0.8305202298292494,0.7412923473125882,-0.0892278825166612,0.7465999722480774,0.7233999967575073
ib_w96_om1_s0,720,crossfit,1,3.0,90,endpoint,9,50,50,1.7725293225164007,1.5446663578666613,-0.2278629646497394,0.8949000239372253,0.8679999709129333
ib_w96_om1_s0,720,crossfit,1,3.0,90,top1,1,50,50,2.758518607949462,2.384021478760335,-0.3744971291891268,0.971400022506714,0.9520000219345092
ib_w96_om1_s0,720,crossfit,1,3.0,90,top2,2,50,50,2.7726271736555974,2.362035520332486,-0.4105916533231113,0.9714999794960022,0.9542999863624572
ib_w96_om1_s0,720,crossfit,1,3.0,90,top4,4,50,50,2.5030421039033346,2.18158112842194,-0.3214609754813948,0.9573000073432922,0.9387000203132628
ib_w96_om1_s0,720,crossfit,1,3.0,90,top8,8,50,50,1.7253187603415812,1.4853034006805177,-0.2400153596610634,0.8912000060081482,0.8611000180244446
ib_w96_om1_s0,720,crossfit,1,3.0,90,top16,16,50,50,1.064752214116826,0.9300154016602536,-0.1347368124565724,0.7906000018119812,0.7616000175476074
ib_w96_om1_s0,720,crossfit,1,3.0,90,top24,24,50,50,0.736789657915124,0.6521640987364462,-0.0846255591786777,0.7172999978065491,0.6996999979019165
ib_w96_om1_s0,720,crossfit,1,4.0,120,endpoint,9,50,50,1.3452089972361465,1.1578551041357323,-0.1873538931004139,0.8474000096321106,0.8147000074386597
ib_w96_om1_s0,720,crossfit,1,4.0,120,top1,1,50,50,2.5671494555822307,2.2471872569383717,-0.3199621986438594,0.963699996471405,0.94760000705719
ib_w96_om1_s0,720,crossfit,1,4.0,120,top2,2,50,50,2.623359541426453,2.250051211428355,-0.3733083299980979,0.9672999978065492,0.9480000138282776
ib_w96_om1_s0,720,crossfit,1,4.0,120,top4,4,50,50,2.3603537770623806,2.025424697543466,-0.3349290795189144,0.9474999904632568,0.9228000044822692
ib_w96_om1_s0,720,crossfit,1,4.0,120,top8,8,50,50,1.2842506197870178,1.092842422029877,-0.1914081977571409,0.8353999853134155,0.7996000051498413
ib_w96_om1_s0,720,crossfit,1,4.0,120,top16,16,50,50,0.6990452151131626,0.601393944869853,-0.0976512702433096,0.7017999887466431,0.6747000217437744
ib_w96_om1_s0,720,crossfit,1,4.0,120,top24,24,50,50,0.4179023262214049,0.3547181692098817,-0.0631841570115231,0.6259999871253967,0.6096000075340271
