model_label,unit_id,evaluation,temporal_ms,spatial_support,n_channels,dprime_raw,dprime_deep,ddprime,auc_raw,auc_deep
ib_origdi_s0,337,in_sample,1.0,top4,4.0,2.961622034420421,2.734014343577205,-0.2276076908432158,0.9833499789237976,0.9749000072479248
ib_origdi_s0,337,in_sample,1.0,top8,8.0,2.6914180685055444,2.4454575276044803,-0.2459605409010641,0.9738500118255616,0.9607999920845032
ib_origdi_s0,337,in_sample,2.0,endpoint,4.0,3.076069061039614,2.689118611486552,-0.3869504495530629,0.9850999712944032,0.973699986934662
ib_origdi_s0,337,in_sample,2.0,top1,1.0,2.9427228191151302,2.58952785751441,-0.3531949616007201,0.982200026512146,0.9711499810218812
ib_origdi_s0,337,in_sample,2.0,top16,16.0,2.361575897620953,2.0471129732241207,-0.3144629243968322,0.9607499837875366,0.9391499757766724
ib_origdi_s0,337,in_sample,2.0,top2,2.0,3.175412253198081,2.801178438168422,-0.3742338150296587,0.9870499968528748,0.9772499799728394
ib_origdi_s0,337,in_sample,2.0,top24,24.0,2.0494115075110773,1.758369151433546,-0.2910423560775312,0.9376500248908995,0.9087499976158142
ib_origdi_s0,337,in_sample,2.0,top4,4.0,3.076069024145444,2.689118604967174,-0.3869504191782695,0.9850999712944032,0.973699986934662
ib_origdi_s0,337,in_sample,2.0,top8,8.0,2.749171248197307,2.3944378970388644,-0.3547333511584427,0.9786999821662904,0.9639000296592712
ib_origdi_s0,337,in_sample,3.0,endpoint,4.0,3.0794052231788607,2.6667857738010925,-0.4126194493777682,0.9843500256538392,0.9725499749183656
ib_origdi_s0,337,in_sample,3.0,top1,1.0,2.935008451051928,2.574086498342561,-0.3609219527093672,0.9822499752044678,0.9718000292778016
ib_origdi_s0,337,in_sample,3.0,top16,16.0,2.115716707513767,1.852379956055049,-0.2633367514587181,0.9527000188827516,0.9291499853134156
ib_origdi_s0,337,in_sample,3.0,top2,2.0,3.1629187697319265,2.7832170700245413,-0.3797016997073852,0.9865999817848206,0.9769499897956848
ib_origdi_s0,337,in_sample,3.0,top24,24.0,1.776869631915026,1.5652335090277232,-0.2116361228873029,0.9142500162124634,0.8809999823570251
