model_label,unit_id,evaluation,fold,temporal_ms,temporal_samples,spatial_support,n_channels,n_train_hits,n_test_hits,dprime_raw,dprime_deep,ddprime,auc_raw,auc_deep
ib_origdi_s0,94,crossfit,1,1.0,30,top24,24,50,50,1.450720330180979,1.04788778169214,-0.4028325484888391,0.8611999750137329,0.7882999777793884
ib_origdi_s0,94,crossfit,1,2.0,60,endpoint,22,50,50,0.9102195236873796,0.6564161382394577,-0.2538033854479218,0.7440999746322632,0.682699978351593
ib_origdi_s0,94,crossfit,1,2.0,60,top1,1,50,50,2.522684154103477,1.934212232342915,-0.5884719217605625,0.9585000276565552,0.9097999930381776
ib_origdi_s0,94,crossfit,1,2.0,60,top2,2,50,50,2.7755058229890808,2.0811031134269755,-0.6944027095621053,0.972000002861023,0.9253000020980836
ib_origdi_s0,94,crossfit,1,2.0,60,top4,4,50,50,2.768562887411016,2.075619682867093,-0.6929432045439228,0.9710999727249146,0.9235000014305116
ib_origdi_s0,94,crossfit,1,2.0,60,top8,8,50,50,1.7448797636324187,1.3093511488494671,-0.4355286147829516,0.8973000049591064,0.8364999890327454
ib_origdi_s0,94,crossfit,1,2.0,60,top16,16,50,50,0.9382649233726044,0.6729721356699938,-0.2652927877026105,0.7476000189781189,0.6859999895095825
ib_origdi_s0,94,crossfit,1,2.0,60,top24,24,50,50,0.891852765746139,0.6450750535155417,-0.2467777122305973,0.7354000210762024,0.6757000088691711
ib_origdi_s0,94,crossfit,1,3.0,90,endpoint,22,50,50,0.7709306953578077,0.5441787885044725,-0.2267519068533351,0.722100019454956,0.6646999716758728
ib_origdi_s0,94,crossfit,1,3.0,90,top1,1,50,50,2.529461808966794,1.9304027565425343,-0.5990590524242596,0.9580000042915344,0.909500002861023
ib_origdi_s0,94,crossfit,1,3.0,90,top2,2,50,50,2.7959342280719213,2.074972829052105,-0.7209613990198163,0.9728000164031982,0.9246000051498412
ib_origdi_s0,94,crossfit,1,3.0,90,top4,4,50,50,2.781072948776418,2.0691397630505146,-0.7119331857259033,0.9711999893188475,0.9235000014305116
ib_origdi_s0,94,crossfit,1,3.0,90,top8,8,50,50,1.5598308778309815,1.152229779064838,-0.4076010987661436,0.8741000294685364,0.8047000169754028
ib_origdi_s0,94,crossfit,1,3.0,90,top16,16,50,50,0.7973382211105442,0.5565904700634092,-0.2407477510471349,0.7297000288963318,0.6711000204086304
ib_origdi_s0,94,crossfit,1,3.0,90,top24,24,50,50,0.7473600847154754,0.5306762424819548,-0.2166838422335206,0.7159000039100647,0.6600000262260437
ib_origdi_s0,94,crossfit,1,4.0,120,endpoint,22,50,50,0.7156412327055487,0.5132416588792126,-0.2023995738263361,0.7096999883651733,0.6596999764442444
ib_origdi_s0,94,crossfit,1,4.0,120,top1,1,50,50,2.543056754396952,1.915755992323234,-0.6273007620737179,0.9588000178337096,0.9085999727249146
ib_origdi_s0,94,crossfit,1,4.0,120,top2,2,50,50,2.7977703414337536,2.064078059328081,-0.7336922821056726,0.9726999998092652,0.9233999848365784
ib_origdi_s0,94,crossfit,1,4.0,120,top4,4,50,50,2.788463080646243,2.060921107666373,-0.72754197297987,0.9718999862670898,0.9235000014305116
ib_origdi_s0,94,crossfit,1,4.0,120,top8,8,50,50,1.456033325616179,1.083864015577976,-0.3721693100382031,0.8539999723434448,0.7911999821662903
ib_origdi_s0,94,crossfit,1,4.0,120,top16,16,50,50,0.762268435648332,0.5396854234732651,-0.2225830121750669,0.7174999713897705,0.6682000160217285
ib_origdi_s0,94,crossfit,1,4.0,120,top24,24,50,50,0.6917397128052802,0.4974306204206086,-0.1943090923846716,0.699999988079071,0.6521999835968018
ib_origdi_s0,337,in_sample,-1,0.5,15,endpoint,4,100,100,2.8337357367443285,2.660276864085618,-0.1734588726587107,0.975499987602234,0.9677500128746032
ib_origdi_s0,337,in_sample,-1,0.5,15,top1,1,100,100,2.6284227027081903,2.5376248780553983,-0.090797824652792,0.9656500220298768,0.9578499794006348
ib_origdi_s0,337,in_sample,-1,0.5,15,top2,2,100,100,2.906460080796191,2.7839768668117686,-0.1224832139844225,0.9757000207901,0.9695500135421752
ib_origdi_s0,337,in_sample,-1,0.5,15,top4,4,100,100,2.833735746251042,2.660276894480573,-0.1734588517704693,0.975499987602234,0.9677500128746032
ib_origdi_s0,337,in_sample,-1,0.5,15,top8,8,100,100,2.580107692551658,2.405284442118948,-0.1748232504327105,0.9646999835968018,0.954200029373169
ib_origdi_s0,337,in_sample,-1,0.5,15,top16,16,100,100,2.238884487542583,2.0808395325636235,-0.1580449549789593,0.949999988079071,0.9387000203132628
ib_origdi_s0,337,in_sample,-1,0.5,15,top24,24,100,100,1.9657245437150377,1.7888266573664855,-0.1768978863485519,0.9276000261306764,0.9071499705314636
ib_origdi_s0,337,in_sample,-1,1.0,30,endpoint,4,100,100,2.9616220488658533,2.734014363581152,-0.2276076852847017,0.9833499789237976,0.9749000072479248
ib_origdi_s0,337,in_sample,-1,1.0,30,top1,1,100,100,2.751601292847185,2.593912395793682,-0.1576888970535033,0.979300022125244,0.9711999893188475
ib_origdi_s0,337,in_sample,-1,1.0,30,top2,2,100,100,3.0239821826992914,2.835169200222478,-0.1888129824768127,0.984000027179718,0.9767500162124634
ib_origdi_s0,337,in_sample,-1,1.0,30,top4,4,100,100,2.961622034420421,2.734014343577205,-0.2276076908432158,0.9833499789237976,0.9749000072479248
ib_origdi_s0,337,in_sample,-1,1.0,30,top8,8,100,100,2.6914180685055444,2.4454575276044803,-0.2459605409010641,0.9738500118255616,0.9607999920845032
ib_origdi_s0,337,in_sample,-1,1.0,30,top16,16,100,100,2.4069982153544798,2.1790764120007458,-0.2279218033537335,0.9613500237464904,0.9448999762535096
ib_origdi_s0,337,in_sample,-1,1.0,30,top24,24,100,100,2.136059663476805,1.8949608576433936,-0.2410988058334118,0.93954998254776,0.914550006389618
ib_origdi_s0,337,in_sample,-1,2.0,60,endpoint,4,100,100,3.076069061039614,2.689118611486552,-0.3869504495530629,0.9850999712944032,0.973699986934662
ib_origdi_s0,337,in_sample,-1,2.0,60,top1,1,100,100,2.9427228191151302,2.58952785751441,-0.3531949616007201,0.982200026512146,0.9711499810218812
ib_origdi_s0,337,in_sample,-1,2.0,60,top2,2,100,100,3.175412253198081,2.801178438168422,-0.3742338150296587,0.9870499968528748,0.9772499799728394
ib_origdi_s0,337,in_sample,-1,2.0,60,top4,4,100,100,3.076069024145444,2.689118604967174,-0.3869504191782695,0.9850999712944032,0.973699986934662
ib_origdi_s0,337,in_sample,-1,2.0,60,top8,8,100,100,2.749171248197307,2.3944378970388644,-0.3547333511584427,0.9786999821662904,0.9639000296592712
ib_origdi_s0,337,in_sample,-1,2.0,60,top16,16,100,100,2.361575897620953,2.0471129732241207,-0.3144629243968322,0.9607499837875366,0.9391499757766724
ib_origdi_s0,337,in_sample,-1,2.0,60,top24,24,100,100,2.0494115075110773,1.758369151433546,-0.2910423560775312,0.9376500248908995,0.9087499976158142
ib_origdi_s0,337,in_sample,-1,3.0,90,endpoint,4,100,100,3.0794052231788607,2.6667857738010925,-0.4126194493777682,0.9843500256538392,0.9725499749183656
ib_origdi_s0,337,in_sample,-1,3.0,90,top1,1,100,100,2.935008451051928,2.574086498342561,-0.3609219527093672,0.9822499752044678,0.9718000292778016
ib_origdi_s0,337,in_sample,-1,3.0,90,top2,2,100,100,3.1629187697319265,2.7832170700245413,-0.3797016997073852,0.9865999817848206,0.9769499897956848
ib_origdi_s0,337,in_sample,-1,3.0,90,top4,4,100,100,3.079405240446855,2.666785770536897,-0.4126194699099579,0.9843500256538392,0.9725499749183656
ib_origdi_s0,337,in_sample,-1,3.0,90,top8,8,100,100,2.6372804170897286,2.303520940546595,-0.3337594765431335,0.9773499965667723,0.9616000056266784
ib_origdi_s0,337,in_sample,-1,3.0,90,top16,16,100,100,2.115716707513767,1.852379956055049,-0.2633367514587181,0.9527000188827516,0.9291499853134156
ib_origdi_s0,337,in_sample,-1,3.0,90,top24,24,100,100,1.776869631915026,1.5652335090277232,-0.2116361228873029,0.9142500162124634,0.8809999823570251
ib_origdi_s0,337,in_sample,-1,4.0,120,endpoint,4,100,100,3.1508394835087925,2.690535171590331,-0.4603043119184615,0.986299991607666,0.9729999899864196
ib_origdi_s0,337,in_sample,-1,4.0,120,top1,1,100,100,3.0634729538072665,2.602080223476377,-0.4613927303308895,0.9861999750137328,0.9724500179290771
ib_origdi_s0,337,in_sample,-1,4.0,120,top2,2,100,100,3.258052398324712,2.8053456505302545,-0.4527067477944575,0.9887999892234802,0.9775999784469604
ib_origdi_s0,337,in_sample,-1,4.0,120,top4,4,100,100,3.150839419985316,2.690535139247077,-0.4603042807382378,0.986299991607666,0.9729999899864196
ib_origdi_s0,337,in_sample,-1,4.0,120,top8,8,100,100,2.714574063504203,2.334654942354118,-0.3799191211500852,0.9790499806404114,0.9610999822616576
ib_origdi_s0,337,in_sample,-1,4.0,120,top16,16,100,100,2.1964294328875,1.898226303743772,-0.2982031291437275,0.9602500200271606,0.9340500235557556
ib_origdi_s0,337,in_sample,-1,4.0,120,top24,24,100,100,1.8082237553109544,1.5753291757282362,-0.2328945795827184,0.92044997215271,0.8844000101089478
ib_origdi_s0,337,crossfit,0,0.5,15,endpoint,4,50,50,3.164065982151361,2.9328243799735354,-0.231241602177826,0.99099999666214,0.9846000075340272
ib_origdi_s0,337,crossfit,0,0.5,15,top1,1,50,50,3.0409044919386523,2.888570412589516,-0.1523340793491363,0.9818000197410583,0.97979998588562
ib_origdi_s0,337,crossfit,0,0.5,15,top2,2,50,50,3.33943762792952,3.135671004486078,-0.2037666234434421,0.9926000237464904,0.9883000254631042
ib_origdi_s0,337,crossfit,0,0.5,15,top4,4,50,50,3.164066032501331,2.9328243592114918,-0.2312416732898397,0.99099999666214,0.9846000075340272
ib_origdi_s0,337,crossfit,0,0.5,15,top8,8,50,50,2.799784568945568,2.5876089827012243,-0.212175586244343,0.9799000024795532,0.9721999764442444
ib_origdi_s0,337,crossfit,0,0.5,15,top16,16,50,50,2.02532103494828,1.8713832965841777,-0.1539377383641025,0.9344000220298768,0.9241999983787536
ib_origdi_s0,337,crossfit,0,0.5,15,top24,24,50,50,1.7890880166483998,1.6283844293249414,-0.1607035873234583,0.9139999747276306,0.8930000066757202
ib_origdi_s0,337,crossfit,0,1.0,30,endpoint,4,50,50,3.2684572797238287,3.0129053913713206,-0.2555518883525081,0.9922999739646912,0.9866999983787536
ib_origdi_s0,337,crossfit,0,1.0,30,top1,1,50,50,3.099191712821956,2.920359362337205,-0.1788323504847508,0.9868000149726868,0.9822999835014344
ib_origdi_s0,337,crossfit,0,1.0,30,top2,2,50,50,3.3748682706382898,3.1722861451511584,-0.2025821254871314,0.993499994277954,0.9902999997138976
ib_origdi_s0,337,crossfit,0,1.0,30,top4,4,50,50,3.268457302170783,3.012905398391066,-0.2555519037797169,0.9922999739646912,0.9866999983787536
ib_origdi_s0,337,crossfit,0,1.0,30,top8,8,50,50,2.9075973317634647,2.66031280011119,-0.2472845316522747,0.9836999773979188,0.9745000004768372
ib_origdi_s0,337,crossfit,0,1.0,30,top16,16,50,50,1.9946210320794984,1.8250813376633543,-0.1695396944161438,0.9384999871253968,0.9204000234603882
ib_origdi_s0,337,crossfit,0,1.0,30,top24,24,50,50,1.6970409597422,1.5339360094723222,-0.1631049502698778,0.8995000123977661,0.8766999840736389
ib_origdi_s0,337,crossfit,0,2.0,60,endpoint,4,50,50,3.3730365783932643,2.949955445051939,-0.4230811333413253,0.991599977016449,0.9846000075340272
ib_origdi_s0,337,crossfit,0,2.0,60,top1,1,50,50,3.2943713317105283,2.87660716866973,-0.4177641630407982,0.9902999997138976,0.984000027179718
ib_origdi_s0,337,crossfit,0,2.0,60,top2,2,50,50,3.504625199910046,3.1069609985980624,-0.3976642013119837,0.993499994277954,0.989300012588501
ib_origdi_s0,337,crossfit,0,2.0,60,top4,4,50,50,3.373036592832784,2.9499554236141856,-0.423081169218598,0.991599977016449,0.9846000075340272
ib_origdi_s0,337,crossfit,0,2.0,60,top8,8,50,50,2.8353765186923177,2.4821563061179925,-0.3532202125743251,0.9782000184059144,0.9610999822616576
ib_origdi_s0,337,crossfit,0,2.0,60,top16,16,50,50,1.7411460511439474,1.5164305444118436,-0.2247155067321038,0.9059000015258788,0.8755999803543091
ib_origdi_s0,337,crossfit,0,2.0,60,top24,24,50,50,1.3521723823813605,1.1586991022301325,-0.1934732801512277,0.8507000207901001,0.8162000179290771
ib_origdi_s0,337,crossfit,0,3.0,90,endpoint,4,50,50,3.2516592259738037,2.810721228788533,-0.4409379971852698,0.989400029182434,0.9811999797821044
ib_origdi_s0,337,crossfit,0,3.0,90,top1,1,50,50,3.216951192472417,2.790372194983205,-0.4265789974892113,0.9886999726295472,0.9812999963760376
ib_origdi_s0,337,crossfit,0,3.0,90,top2,2,50,50,3.3925302776832598,2.996788424863774,-0.3957418528194854,0.9911999702453612,0.9861999750137328
ib_origdi_s0,337,crossfit,0,3.0,90,top4,4,50,50,3.2516592460964824,2.8107211908526883,-0.440938055243794,0.989400029182434,0.9811999797821044
ib_origdi_s0,337,crossfit,0,3.0,90,top8,8,50,50,2.5388160741532264,2.2123539499802405,-0.3264621241729859,0.9668999910354614,0.9449999928474426
ib_origdi_s0,337,crossfit,0,3.0,90,top16,16,50,50,1.29784755186445,1.1303192874452757,-0.1675282644191744,0.8338000178337097,0.8021000027656555
ib_origdi_s0,337,crossfit,0,3.0,90,top24,24,50,50,0.9733006687357854,0.8336759821033399,-0.1396246866324454,0.774399995803833,0.7462000250816345
ib_origdi_s0,337,crossfit,0,4.0,120,endpoint,4,50,50,3.25347747017291,2.7797793047545807,-0.4736981654183294,0.989300012588501,0.9794999957084656
ib_origdi_s0,337,crossfit,0,4.0,120,top1,1,50,50,3.333741364329593,2.795427660730226,-0.5383137035993668,0.9901000261306764,0.9805999994277954
ib_origdi_s0,337,crossfit,0,4.0,120,top2,2,50,50,3.466381200904604,2.9827885322869543,-0.4835926686176495,0.9926999807357788,0.9854000210762024
ib_origdi_s0,337,crossfit,0,4.0,120,top4,4,50,50,3.2534774741437897,2.779779389157561,-0.4736980849862289,0.989300012588501,0.9794999957084656
ib_origdi_s0,337,crossfit,0,4.0,120,top8,8,50,50,2.3376727076105213,2.01480839515568,-0.3228643124548411,0.9567999839782716,0.9254999756813048
ib_origdi_s0,337,crossfit,0,4.0,120,top16,16,50,50,1.141299054285238,0.9642741657476632,-0.177024888537575,0.8041999936103821,0.7671999931335449
ib_origdi_s0,337,crossfit,0,4.0,120,top24,24,50,50,0.8543523890764811,0.704291466522574,-0.1500609225539071,0.7404000163078308,0.7053999900817871
ib_origdi_s0,337,crossfit,1,0.5,15,endpoint,4,50,50,2.536193743298656,2.4064903199412617,-0.1297034233573941,0.9580000042915344,0.951200008392334
ib_origdi_s0,337,crossfit,1,0.5,15,top1,1,50,50,2.319017326698655,2.251518551061107,-0.067498775637548,0.9496999979019164,0.9354000091552734
ib_origdi_s0,337,crossfit,1,0.5,15,top2,2,50,50,2.5701824373883047,2.49222203735762,-0.0779604000306846,0.958400011062622,0.9506000280380248
ib_origdi_s0,337,crossfit,1,0.5,15,top4,4,50,50,2.5361937688245138,2.406490309847528,-0.1297034589769858,0.9580000042915344,0.951200008392334
ib_origdi_s0,337,crossfit,1,0.5,15,top8,8,50,50,2.1940075182025844,2.0788264236608214,-0.115181094541763,0.9398999810218812,0.9304999709129332
ib_origdi_s0,337,crossfit,1,0.5,15,top16,16,50,50,1.736883302691289,1.5414654855276255,-0.1954178171636633,0.9061999917030334,0.8828999996185303
ib_origdi_s0,337,crossfit,1,0.5,15,top24,24,50,50,1.5681045504583455,1.3915023965331357,-0.17660215392521,0.886900007724762,0.8597999811172485
ib_origdi_s0,337,crossfit,1,1.0,30,endpoint,4,50,50,2.628554415718502,2.4497646621215137,-0.1787897535969884,0.9690999984741212,0.9571999907493592
ib_origdi_s0,337,crossfit,1,1.0,30,top1,1,50,50,2.4562670289670243,2.3137289659494,-0.1425380630176249,0.9678999781608582,0.9556999802589417
ib_origdi_s0,337,crossfit,1,1.0,30,top2,2,50,50,2.699852699584101,2.538727291679652,-0.1611254079044495,0.9700999855995178,0.960200011730194
ib_origdi_s0,337,crossfit,1,1.0,30,top4,4,50,50,2.6285544225614577,2.4497646434047247,-0.178789779156733,0.9690999984741212,0.9571999907493592
ib_origdi_s0,337,crossfit,1,1.0,30,top8,8,50,50,2.1850559959583515,2.017687022157684,-0.1673689738006674,0.9431999921798706,0.9275000095367432
ib_origdi_s0,337,crossfit,1,1.0,30,top16,16,50,50,1.746354591734919,1.5425848067516394,-0.2037697849832795,0.9049999713897704,0.8815000057220459
ib_origdi_s0,337,crossfit,1,1.0,30,top24,24,50,50,1.560697703415246,1.3682152239386085,-0.1924824794766377,0.8833000063896179,0.8551999926567078
ib_origdi_s0,337,crossfit,1,2.0,60,endpoint,4,50,50,2.7004303357843016,2.383064855687496,-0.3173654800968055,0.9711999893188475,0.9516000151634216
ib_origdi_s0,337,crossfit,1,2.0,60,top1,1,50,50,2.62411831859994,2.310571662964181,-0.3135466556357591,0.9714999794960022,0.9528999924659728
ib_origdi_s0,337,crossfit,1,2.0,60,top2,2,50,50,2.8171412464076955,2.48926927944901,-0.3278719669586856,0.9750999808311462,0.9563999772071838
ib_origdi_s0,337,crossfit,1,2.0,60,top4,4,50,50,2.7004302778340894,2.3830648360355133,-0.317365441798576,0.9711999893188475,0.9516000151634216
ib_origdi_s0,337,crossfit,1,2.0,60,top8,8,50,50,2.153054901463722,1.8657148843133609,-0.2873400171503613,0.9377999901771544,0.9156000018119812
ib_origdi_s0,337,crossfit,1,2.0,60,top16,16,50,50,1.2894774049688005,1.0382770779703916,-0.2512003269984086,0.8263000249862671,0.77920001745224
ib_origdi_s0,337,crossfit,1,2.0,60,top24,24,50,50,1.1393510104698814,0.9242844389744594,-0.2150665714954219,0.7901999950408936,0.7513999938964844
ib_origdi_s0,337,crossfit,1,3.0,90,endpoint,4,50,50,2.717382071415623,2.384593359690842,-0.3327887117247807,0.9726999998092652,0.9527000188827516
ib_origdi_s0,337,crossfit,1,3.0,90,top1,1,50,50,2.63538372766373,2.3123796336112328,-0.3230040940524974,0.9728999733924866,0.9552000164985656
ib_origdi_s0,337,crossfit,1,3.0,90,top2,2,50,50,2.818802460984618,2.4860821408954465,-0.3327203200891713,0.9749000072479248,0.9577999711036682
ib_origdi_s0,337,crossfit,1,3.0,90,top4,4,50,50,2.717382083446092,2.384593375153544,-0.3327887082925476,0.9726999998092652,0.9527000188827516
ib_origdi_s0,337,crossfit,1,3.0,90,top8,8,50,50,2.0651722355592246,1.7982169786933655,-0.2669552568658591,0.9308000206947328,0.9049000144004822
ib_origdi_s0,337,crossfit,1,3.0,90,top16,16,50,50,1.1500208755343384,0.946471063216117,-0.2035498123182214,0.8059999942779541,0.7712000012397766
ib_origdi_s0,337,crossfit,1,3.0,90,top24,24,50,50,1.0358336489961395,0.8654880543642911,-0.1703455946318486,0.7838000059127808,0.7493000030517578
ib_origdi_s0,337,crossfit,1,4.0,120,endpoint,4,50,50,2.79049354238689,2.403714646442813,-0.3867788959440776,0.974399983882904,0.9538999795913696
ib_origdi_s0,337,crossfit,1,4.0,120,top1,1,50,50,2.746455314055216,2.333248245855645,-0.4132070681995712,0.9768999814987184,0.9563999772071838
ib_origdi_s0,337,crossfit,1,4.0,120,top2,2,50,50,2.9046282032270043,2.50354573942694,-0.4010824638000643,0.977999985218048,0.958899974822998
ib_origdi_s0,337,crossfit,1,4.0,120,top4,4,50,50,2.79049352869323,2.4037146657462443,-0.3867788629469859,0.974399983882904,0.9538999795913696
ib_origdi_s0,337,crossfit,1,4.0,120,top8,8,50,50,2.1629133119092945,1.8499777993226985,-0.312935512586596,0.9363999962806702,0.9075000286102296
ib_origdi_s0,337,crossfit,1,4.0,120,top16,16,50,50,1.2082344929641728,0.9846130891334688,-0.2236214038307041,0.8069000244140625,0.7666000127792358
ib_origdi_s0,337,crossfit,1,4.0,120,top24,24,50,50,1.071699660134591,0.891497435288452,-0.1802022248461389,0.7815999984741211,0.7440000176429749
ib_origdi_s0,1143,in_sample,-1,0.5,15,endpoint,7,100,100,5.088693689831199,4.842595067101525,-0.2460986227296739,0.9978500008583068,0.9955999851226808
ib_origdi_s0,1143,in_sample,-1,0.5,15,top1,1,100,100,4.13126303854025,4.2387720071993416,0.1075089686590917,0.9927499890327454,0.9951000213623048
ib_origdi_s0,1143,in_sample,-1,0.5,15,top2,2,100,100,5.325520869181508,5.040196555024312,-0.2853243141571964,0.9991499781608582,0.9983000159263612
ib_origdi_s0,1143,in_sample,-1,0.5,15,top4,4,100,100,5.460481927276974,5.1728151724719735,-0.2876667548050005,0.998449981212616,0.9969499707221984
ib_origdi_s0,1143,in_sample,-1,0.5,15,top8,8,100,100,5.032924255033161,4.785127286708264,-0.2477969683248977,0.9973999857902528,0.995199978351593
ib_origdi_s0,1143,in_sample,-1,0.5,15,top16,16,100,100,4.459014058531064,4.205543053358913,-0.2534710051721509,0.9951500296592712,0.9933500289916992
ib_origdi_s0,1143,in_sample,-1,0.5,15,top24,24,100,100,4.471563913146213,4.096977805643156,-0.374586107503057,0.9965500235557556,0.993499994277954
ib_origdi_s0,1143,in_sample,-1,1.0,30,endpoint,7,100,100,5.189304583358464,4.799531409236518,-0.3897731741219452,0.9977999925613404,0.9941499829292296
ib_origdi_s0,1143,in_sample,-1,1.0,30,top1,1,100,100,4.162140215868493,4.208593335658296,0.0464531197898034,0.9911500215530396,0.9926499724388124
ib_origdi_s0,1143,in_sample,-1,1.0,30,top2,2,100,100,5.382262583380897,4.998305100009463,-0.3839574833714341,0.9989500045776368,0.9973999857902528
ib_origdi_s0,1143,in_sample,-1,1.0,30,top4,4,100,100,5.52974657895469,5.098915367674868,-0.4308312112798216,0.9982500076293944,0.9957500100135804
ib_origdi_s0,1143,in_sample,-1,1.0,30,top8,8,100,100,5.141034689867511,4.747234218144734,-0.393800471722777,0.9973999857902528,0.9939000010490416
ib_origdi_s0,1143,in_sample,-1,1.0,30,top16,16,100,100,4.509406759220783,4.128583446481842,-0.3808233127389417,0.9964500069618224,0.993250012397766
ib_origdi_s0,1143,in_sample,-1,1.0,30,top24,24,100,100,4.257497976984003,3.8067899670807854,-0.4507080099032174,0.9953500032424928,0.9893500208854676
ib_origdi_s0,1143,in_sample,-1,2.0,60,endpoint,7,100,100,5.307010549756099,4.684589625820357,-0.6224209239357421,0.9989500045776368,0.9944000244140624
ib_origdi_s0,1143,in_sample,-1,2.0,60,top1,1,100,100,4.627891539965036,4.315377797071306,-0.3125137428937306,0.9988999962806702,0.9971500039100648
ib_origdi_s0,1143,in_sample,-1,2.0,60,top2,2,100,100,5.808202526459088,4.989977139220864,-0.8182253872382246,0.9998999834060668,0.9978500008583068
ib_origdi_s0,1143,in_sample,-1,2.0,60,top4,4,100,100,5.742962417180775,4.9726110606273,-0.7703513565534745,0.9990500211715698,0.9960500001907348
ib_origdi_s0,1143,in_sample,-1,2.0,60,top8,8,100,100,5.245580595947444,4.606685037067747,-0.638895558879697,0.9983000159263612,0.9933000206947328
ib_origdi_s0,1143,in_sample,-1,2.0,60,top16,16,100,100,4.260360408494272,3.692510941111183,-0.567849467383089,0.996649980545044,0.991450011730194
ib_origdi_s0,1143,in_sample,-1,2.0,60,top24,24,100,100,3.801409245880422,3.195543655878031,-0.605865590002391,0.9916499853134156,0.9824000000953674
ib_origdi_s0,1143,in_sample,-1,3.0,90,endpoint,7,100,100,5.356650887709685,4.698854506318297,-0.6577963813913881,0.9991499781608582,0.9944000244140624
ib_origdi_s0,1143,in_sample,-1,3.0,90,top1,1,100,100,4.650586881974949,4.283485549674466,-0.367101332300483,0.9990000128746032,0.9972000122070312
ib_origdi_s0,1143,in_sample,-1,3.0,90,top2,2,100,100,5.835747207521906,4.995988331095787,-0.839758876426119,0.9998999834060668,0.9980999827384948
ib_origdi_s0,1143,in_sample,-1,3.0,90,top4,4,100,100,5.77659409917497,4.979591947695061,-0.7970021514799086,0.9990500211715698,0.9955000281333924
ib_origdi_s0,1143,in_sample,-1,3.0,90,top8,8,100,100,5.294964050412514,4.62334122447882,-0.671622825933694,0.9983999729156494,0.9934499859809875
ib_origdi_s0,1143,in_sample,-1,3.0,90,top16,16,100,100,3.905815326793526,3.307515132694983,-0.5983001940985431,0.9946500062942504,0.9857000112533568
ib_origdi_s0,1143,in_sample,-1,3.0,90,top24,24,100,100,3.0388232178930044,2.5358891930986456,-0.5029340247943588,0.9780499935150146,0.9560999870300292
ib_origdi_s0,1143,in_sample,-1,4.0,120,endpoint,7,100,100,5.323439750626826,4.70010366022175,-0.6233360904050764,0.9993500113487244,0.9944000244140624
ib_origdi_s0,1143,in_sample,-1,4.0,120,top1,1,100,100,4.638082051935476,4.2846747508277945,-0.3534073011076817,0.9988999962806702,0.9970499873161316
ib_origdi_s0,1143,in_sample,-1,4.0,120,top2,2,100,100,5.803253109742388,4.991474722939032,-0.8117783868033559,0.9998999834060668,0.9980999827384948
ib_origdi_s0,1143,in_sample,-1,4.0,120,top4,4,100,100,5.722594105930691,4.978143073469345,-0.7444510324613463,0.9990500211715698,0.9955999851226808
ib_origdi_s0,1143,in_sample,-1,4.0,120,top8,8,100,100,5.269276515186902,4.625491194864419,-0.6437853203224826,0.9984999895095824,0.993250012397766
ib_origdi_s0,1143,in_sample,-1,4.0,120,top16,16,100,100,3.994049342733752,3.3749380288817115,-0.6191113138520401,0.996399998664856,0.9886000156402588
ib_origdi_s0,1143,in_sample,-1,4.0,120,top24,24,100,100,3.1040574037439965,2.609377271160023,-0.4946801325839733,0.9858499765396118,0.9667999744415284
ib_origdi_s0,1143,crossfit,0,0.5,15,endpoint,7,50,50,5.465441871127141,5.231017259087128,-0.234424612040013,0.9997000098228456,0.9991999864578248
ib_origdi_s0,1143,crossfit,0,0.5,15,top1,1,50,50,4.0697525452613785,4.335548412918226,0.2657958676568475,0.9866999983787536,0.9948999881744384
ib_origdi_s0,1143,crossfit,0,0.5,15,top2,2,50,50,5.474313947502619,5.32739822957241,-0.1469157179302094,0.9997000098228456,0.9993000030517578
ib_origdi_s0,1143,crossfit,0,0.5,15,top4,4,50,50,5.748743965918731,5.580891014108237,-0.1678529518104943,0.9998000264167786,0.9994000196456908
ib_origdi_s0,1143,crossfit,0,0.5,15,top8,8,50,50,5.512942064397005,5.281895922486932,-0.2310461419100731,0.9997000098228456,0.9993000030517578
ib_origdi_s0,1143,crossfit,0,0.5,15,top16,16,50,50,4.119112097613377,3.613757341422374,-0.5053547561910032,0.9957000017166138,0.987600028514862
ib_origdi_s0,1143,crossfit,0,0.5,15,top24,24,50,50,3.6005957024245663,3.0344292606802865,-0.5661664417442798,0.9882000088691713,0.9753000140190125
ib_origdi_s0,1143,crossfit,0,1.0,30,endpoint,7,50,50,5.398087399401425,5.048376281020071,-0.3497111183813537,0.9994999766349792,0.9991999864578248
ib_origdi_s0,1143,crossfit,0,1.0,30,top1,1,50,50,4.128101851064776,4.291946604697761,0.1638447536329845,0.9833999872207642,0.9896000027656556
ib_origdi_s0,1143,crossfit,0,1.0,30,top2,2,50,50,5.486398940816727,5.201570230005367,-0.2848287108113601,0.9994999766349792,0.9994999766349792
ib_origdi_s0,1143,crossfit,0,1.0,30,top4,4,50,50,5.717571487093111,5.36439947855658,-0.3531720085365313,0.9995999932289124,0.9994000196456908
ib_origdi_s0,1143,crossfit,0,1.0,30,top8,8,50,50,5.47541561897618,5.123332637341715,-0.3520829816344646,0.9997000098228456,0.9991999864578248
ib_origdi_s0,1143,crossfit,0,1.0,30,top16,16,50,50,3.673105768343743,3.165308694926882,-0.5077970734168611,0.989300012588501,0.975000023841858
