domain,Th_learned,stage,status,peel,events,score_mean,score_q10,score_median,score_q90,score_margin_mean,score_margin_q10,score_margin_median,score_margin_q90,supported
denoised,8.0,duplicate_removal,unmatched_cluster,94,311,8.673694610595703,8.044641494750977,8.251030921936035,9.293048858642578,0.6736946105957031,0.04464149475097656,0.25103092193603516,1.2930488586425781,True
denoised,8.0,duplicate_removal,unmatched_cluster,95,288,8.872886657714844,8.045644760131836,8.245702743530273,9.506218910217283,0.8728866577148438,0.04564476013183594,0.24570274353027344,1.5062189102172834,True
denoised,8.0,duplicate_removal,unmatched_cluster,96,269,9.051775932312012,8.03171443939209,8.242422103881836,9.763648986816406,1.0517759323120117,0.031714439392089844,0.24242210388183594,1.7636489868164062,True
denoised,8.0,duplicate_removal,unmatched_cluster,97,240,8.84425163269043,8.03255558013916,8.224187850952148,9.677604675292969,0.8442516326904297,0.032555580139160156,0.22418785095214844,1.6776046752929688,True
denoised,8.0,duplicate_removal,unmatched_cluster,98,222,8.865265846252441,8.025781631469727,8.249466896057129,9.615694999694824,0.8652658462524414,0.025781631469726562,0.2494668960571289,1.6156949996948242,True
denoised,8.0,duplicate_removal,unmatched_cluster,99,204,9.179161071777344,8.039752006530762,8.320844650268555,9.792664527893066,1.1791610717773438,0.03975200653076172,0.3208446502685547,1.7926645278930664,True
raw_native,8.0,duplicate_removal,fp_matched_cluster,0,43,15.75924301147461,11.493057250976562,14.712261199951172,21.154056549072266,7.759243011474609,3.4930572509765625,6.712261199951172,13.154056549072266,False
raw_native,8.0,duplicate_removal,fp_matched_cluster,1,150,14.445257186889648,11.016435623168944,13.830482482910156,18.37870216369629,6.445257186889648,3.0164356231689435,5.830482482910156,10.378702163696289,True
raw_native,8.0,duplicate_removal,fp_matched_cluster,2,335,13.599565505981444,10.16762351989746,12.760601043701172,18.27153205871582,5.5995655059814435,2.167623519897459,4.760601043701172,10.27153205871582,True
raw_native,8.0,duplicate_removal,fp_matched_cluster,3,559,12.953612327575684,9.899534225463867,12.592070579528809,16.409618377685547,4.953612327575684,1.8995342254638672,4.592070579528809,8.409618377685547,True
raw_native,8.0,duplicate_removal,fp_matched_cluster,4,756,12.656428337097168,9.791736602783203,12.230204582214355,15.964783668518066,4.656428337097168,1.7917366027832031,4.2302045822143555,7.964783668518066,True
raw_native,8.0,duplicate_removal,fp_matched_cluster,5,1019,12.193167686462402,9.526068687438965,11.873985290527344,15.290934562683104,4.193167686462402,1.5260686874389648,3.8739852905273438,7.290934562683104,True
raw_native,8.0,duplicate_removal,fp_matched_cluster,6,1273,11.749741554260254,9.187664031982422,11.513195991516112,14.401585578918455,3.749741554260254,1.1876640319824219,3.5131959915161115,6.401585578918455,True
raw_native,8.0,duplicate_removal,fp_matched_cluster,7,1481,11.499414443969728,9.125471115112305,11.226926803588867,14.192798614501951,3.4994144439697283,1.1254711151123047,3.226926803588867,6.192798614501951,True
raw_native,8.0,duplicate_removal,fp_matched_cluster,8,1700,11.075542449951172,8.836382865905762,10.931203842163086,13.403919219970703,3.075542449951172,0.8363828659057617,2.931203842163086,5.403919219970703,True
raw_native,8.0,duplicate_removal,fp_matched_cluster,9,1840,10.848482131958008,8.677072525024414,10.645879745483398,13.199443817138672,2.848482131958008,0.6770725250244141,2.6458797454833984,5.199443817138672,True
raw_native,8.0,duplicate_removal,fp_matched_cluster,10,1915,10.546579360961914,8.6017427444458,10.33432388305664,12.770363807678224,2.546579360961914,0.6017427444458008,2.3343238830566406,4.770363807678224,True
raw_native,8.0,duplicate_removal,fp_matched_cluster,11,1993,10.389812469482422,8.469300270080566,10.16589641571045,12.588769912719728,2.389812469482422,0.4693002700805664,2.165896415710449,4.588769912719728,True
raw_native,8.0,duplicate_removal,fp_matched_cluster,12,1898,10.06136989593506,8.405496597290039,9.82368278503418,12.007441520690918,2.0613698959350604,0.40549659729003906,1.8236827850341797,4.007441520690918,True
raw_native,8.0,duplicate_removal,fp_matched_cluster,13,1852,9.907777786254885,8.356724739074707,9.699100494384766,11.75844955444336,1.9077777862548846,0.35672473907470703,1.6991004943847656,3.7584495544433594,True
raw_native,8.0,duplicate_removal,fp_matched_cluster,14,1799,9.748241424560549,8.282718658447266,9.41159725189209,11.578672409057615,1.7482414245605487,0.2827186584472656,1.4115972518920898,3.5786724090576154,True
raw_native,8.0,duplicate_removal,fp_matched_cluster,15,1680,9.571749687194824,8.259708404541016,9.318843841552734,11.235143661499023,1.5717496871948242,0.2597084045410156,1.3188438415527344,3.2351436614990234,True
raw_native,8.0,duplicate_removal,fp_matched_cluster,16,1462,9.480609893798828,8.236808776855469,9.233150482177734,11.035906791687012,1.4806098937988281,0.23680877685546875,1.2331504821777344,3.0359067916870117,True
raw_native,8.0,duplicate_removal,fp_matched_cluster,17,1362,9.295275688171388,8.196950912475586,9.035599708557127,10.767220497131348,1.2952756881713885,0.19695091247558594,1.0355997085571271,2.7672204971313477,True
raw_native,8.0,duplicate_removal,fp_matched_cluster,18,1209,9.218008041381836,8.162912368774414,8.94381046295166,10.650980949401855,1.218008041381836,0.16291236877441406,0.9438104629516602,2.6509809494018555,True
raw_native,8.0,duplicate_removal,fp_matched_cluster,19,1114,9.098641395568848,8.135235786437988,8.84246826171875,10.387807846069336,1.0986413955688477,0.13523578643798828,0.84246826171875,2.387807846069336,True
raw_native,8.0,duplicate_removal,fp_matched_cluster,20,1010,9.007328987121582,8.118634223937988,8.745584487915039,10.250591278076172,1.007328987121582,0.11863422393798828,0.7455844879150391,2.250591278076172,True
raw_native,8.0,duplicate_removal,fp_matched_cluster,21,790,8.917317390441895,8.122915267944336,8.68174934387207,10.181034088134766,0.9173173904418945,0.12291526794433594,0.6817493438720703,2.1810340881347656,True
raw_native,8.0,duplicate_removal,fp_matched_cluster,22,729,8.872854232788086,8.113224983215332,8.64678955078125,9.89310359954834,0.8728542327880859,0.11322498321533203,0.64678955078125,1.8931035995483398,True
raw_native,8.0,duplicate_removal,fp_matched_cluster,23,585,8.789913177490234,8.1000394821167,8.568631172180176,9.75025463104248,0.7899131774902344,0.10003948211669922,0.5686311721801758,1.7502546310424805,True
raw_native,8.0,duplicate_removal,fp_matched_cluster,24,481,8.792668342590332,8.089861869812012,8.54928970336914,9.856398582458496,0.792668342590332,0.08986186981201172,0.5492897033691406,1.856398582458496,True
raw_native,8.0,duplicate_removal,fp_matched_cluster,25,388,8.710794448852539,8.07587718963623,8.515785217285156,9.70736598968506,0.7107944488525391,0.07587718963623047,0.5157852172851562,1.7073659896850604,True
raw_native,8.0,duplicate_removal,fp_matched_cluster,26,364,8.71608829498291,8.095617294311523,8.487610816955566,9.661867141723633,0.7160882949829102,0.09561729431152344,0.4876108169555664,1.6618671417236328,True
raw_native,8.0,duplicate_removal,fp_matched_cluster,27,228,8.703733444213867,8.058245658874512,8.507453918457031,9.583074569702148,0.7037334442138672,0.05824565887451172,0.5074539184570312,1.5830745697021484,True
raw_native,8.0,duplicate_removal,fp_matched_cluster,28,200,8.710027694702148,8.107288360595703,8.46125602722168,9.80563735961914,0.7100276947021484,0.10728836059570312,0.4612560272216797,1.8056373596191406,True
raw_native,8.0,duplicate_removal,fp_matched_cluster,29,173,8.641692161560059,8.073217391967773,8.473052024841309,9.570808410644531,0.6416921615600586,0.07321739196777344,0.4730520248413086,1.5708084106445312,True
raw_native,8.0,duplicate_removal,fp_matched_cluster,30,114,8.579472541809082,8.064438819885254,8.429435729980469,9.38577651977539,0.579472541809082,0.0644388198852539,0.42943572998046875,1.3857765197753906,True
raw_native,8.0,duplicate_removal,fp_matched_cluster,31,96,8.581157684326172,8.09039306640625,8.406115531921387,9.298858642578123,0.5811576843261719,0.09039306640625,0.4061155319213867,1.2988586425781232,False
raw_native,8.0,duplicate_removal,fp_matched_cluster,32,75,8.659684181213379,8.11925983428955,8.501933097839355,9.47464656829834,0.6596841812133789,0.11925983428955078,0.5019330978393555,1.4746465682983398,False
raw_native,8.0,duplicate_removal,fp_matched_cluster,33,68,8.661989212036133,8.078112602233887,8.530872344970703,9.390060424804688,0.6619892120361328,0.07811260223388672,0.5308723449707031,1.3900604248046875,False
raw_native,8.0,duplicate_removal,fp_matched_cluster,34,43,8.694308280944824,8.173091888427734,8.584877014160156,9.407848358154297,0.6943082809448242,0.17309188842773438,0.5848770141601562,1.4078483581542969,False
raw_native,8.0,duplicate_removal,fp_matched_cluster,35,44,8.630091667175293,8.066205978393555,8.478836059570312,9.346999168395996,0.630091667175293,0.06620597839355469,0.4788360595703125,1.346999168395996,False
raw_native,8.0,duplicate_removal,fp_matched_cluster,36,27,8.615541458129883,8.039978981018066,8.353656768798828,9.647412300109863,0.6155414581298828,0.039978981018066406,0.3536567687988281,1.6474123001098633,False
raw_native,8.0,duplicate_removal,fp_matched_cluster,37,30,8.478084564208984,8.038145065307617,8.334003448486328,8.926822662353516,0.4780845642089844,0.03814506530761719,0.3340034484863281,0.9268226623535156,False
raw_native,8.0,duplicate_removal,fp_matched_cluster,38,20,8.610428810119629,8.114191055297852,8.452571868896484,9.078096389770508,0.6104288101196289,0.11419105529785156,0.4525718688964844,1.0780963897705078,False
raw_native,8.0,duplicate_removal,fp_matched_cluster,39,21,8.849740028381348,8.161767959594727,8.411913871765137,10.599283218383787,0.8497400283813477,0.16176795959472656,0.4119138717651367,2.5992832183837873,False
raw_native,8.0,duplicate_removal,fp_matched_cluster,40,10,8.433335304260254,8.156432151794434,8.489109992980957,8.679014205932617,0.4333353042602539,0.1564321517944336,0.48910999298095703,0.6790142059326172,False
raw_native,8.0,duplicate_removal,fp_matched_cluster,41,10,8.475334167480469,8.052515983581543,8.29572868347168,8.97478199005127,0.47533416748046875,0.05251598358154297,0.2957286834716797,0.9747819900512695,False
raw_native,8.0,duplicate_removal,fp_matched_cluster,42,11,8.446043014526367,8.007086753845215,8.301255226135254,9.40809440612793,0.4460430145263672,0.007086753845214844,0.3012552261352539,1.4080944061279297,False
raw_native,8.0,duplicate_removal,fp_matched_cluster,43,5,8.595842361450195,8.058843612670898,8.606701850891113,9.119961738586426,0.5958423614501953,0.05884361267089844,0.6067018508911133,1.1199617385864258,False
raw_native,8.0,duplicate_removal,fp_matched_cluster,44,10,8.473525047302246,8.042417526245117,8.357271194458008,8.971105575561523,0.4735250473022461,0.04241752624511719,0.3572711944580078,0.9711055755615234,False
raw_native,8.0,duplicate_removal,fp_matched_cluster,45,7,8.594718933105469,8.281123161315918,8.366877555847168,9.05556869506836,0.5947189331054688,0.28112316131591797,0.36687755584716797,1.0555686950683594,False
raw_native,8.0,duplicate_removal,fp_matched_cluster,46,2,8.361071586608887,8.228180885314941,8.361071586608887,8.493962287902832,0.3610715866088867,0.2281808853149414,0.3610715866088867,0.49396228790283203,False
raw_native,8.0,duplicate_removal,fp_matched_cluster,47,5,8.459260940551758,8.131339073181152,8.532686233520508,8.773283958435059,0.4592609405517578,0.13133907318115234,0.5326862335205078,0.7732839584350586,False
raw_native,8.0,duplicate_removal,fp_matched_cluster,48,4,9.427300453186035,8.449642181396484,9.695686340332031,10.1902494430542,1.4273004531860352,0.4496421813964844,1.6956863403320312,2.190249443054199,False
raw_native,8.0,duplicate_removal,fp_matched_cluster,49,3,8.136853218078613,8.123974800109863,8.139627456665039,8.148621559143066,0.13685321807861328,0.12397480010986328,0.13962745666503906,0.1486215591430664,False
raw_native,8.0,duplicate_removal,fp_matched_cluster,50,3,9.635634422302246,8.353182792663574,8.896913528442383,11.21357536315918,1.635634422302246,0.3531827926635742,0.8969135284423828,3.2135753631591797,False
raw_native,8.0,duplicate_removal,fp_matched_cluster,51,2,8.314428329467773,8.281901359558105,8.314428329467773,8.346955299377441,0.31442832946777344,0.28190135955810547,0.31442832946777344,0.3469552993774414,False
raw_native,8.0,duplicate_removal,fp_matched_cluster,52,2,8.515974044799805,8.454143524169922,8.515974044799805,8.577804565429688,0.5159740447998047,0.4541435241699219,0.5159740447998047,0.5778045654296875,False
raw_native,8.0,duplicate_removal,fp_matched_cluster,53,2,8.694376945495605,8.476075172424316,8.694376945495605,8.912678718566895,0.6943769454956055,0.4760751724243164,0.6943769454956055,0.9126787185668945,False
raw_native,8.0,duplicate_removal,fp_matched_cluster,54,1,8.658735275268555,8.658735275268555,8.658735275268555,8.658735275268555,0.6587352752685547,0.6587352752685547,0.6587352752685547,0.6587352752685547,False
raw_native,8.0,duplicate_removal,fp_matched_cluster,56,1,8.102091789245605,8.102091789245605,8.102091789245605,8.102091789245605,0.10209178924560547,0.10209178924560547,0.10209178924560547,0.10209178924560547,False
raw_native,8.0,duplicate_removal,fp_matched_cluster,57,1,9.155403137207031,9.155403137207031,9.155403137207031,9.155403137207031,1.1554031372070312,1.1554031372070312,1.1554031372070312,1.1554031372070312,False
raw_native,8.0,duplicate_removal,fp_matched_cluster,61,2,8.977001190185547,8.708008766174316,8.977001190185547,9.245993614196776,0.9770011901855469,0.7080087661743164,0.9770011901855469,1.2459936141967756,False
raw_native,8.0,duplicate_removal,fp_matched_cluster,65,1,8.360082626342773,8.360082626342773,8.360082626342773,8.360082626342773,0.36008262634277344,0.36008262634277344,0.36008262634277344,0.36008262634277344,False
raw_native,8.0,duplicate_removal,fp_matched_cluster,69,1,8.827041625976562,8.827041625976562,8.827041625976562,8.827041625976562,0.8270416259765625,0.8270416259765625,0.8270416259765625,0.8270416259765625,False
raw_native,8.0,duplicate_removal,fp_matched_cluster,76,1,9.634288787841797,9.634288787841797,9.634288787841797,9.634288787841797,1.6342887878417969,1.6342887878417969,1.6342887878417969,1.6342887878417969,False
raw_native,8.0,duplicate_removal,fp_matched_cluster,89,1,8.48499870300293,8.48499870300293,8.48499870300293,8.48499870300293,0.4849987030029297,0.4849987030029297,0.4849987030029297,0.4849987030029297,False
raw_native,8.0,duplicate_removal,fp_matched_cluster,96,1,8.550329208374023,8.550329208374023,8.550329208374023,8.550329208374023,0.5503292083740234,0.5503292083740234,0.5503292083740234,0.5503292083740234,False
raw_native,8.0,duplicate_removal,tp,0,5758,24.71970558166504,19.14840507507324,25.63348388671875,28.28515625,16.71970558166504,11.148405075073239,17.63348388671875,20.28515625,True
raw_native,8.0,duplicate_removal,tp,1,8070,23.34814071655273,17.392860412597656,24.71374893188477,27.74841690063477,15.34814071655273,9.392860412597656,16.71374893188477,19.74841690063477,True
raw_native,8.0,duplicate_removal,tp,2,7847,21.45733642578125,13.900376319885254,22.191082000732425,27.01752471923828,13.45733642578125,5.900376319885254,14.191082000732425,19.01752471923828,True
raw_native,8.0,duplicate_removal,tp,3,6841,19.24393844604492,11.862454414367676,19.10251235961914,26.01955795288086,11.243938446044918,3.862454414367676,11.10251235961914,18.01955795288086,True
raw_native,8.0,duplicate_removal,tp,4,6132,17.086597442626953,10.846814155578612,17.25909423828125,24.508251190185547,9.086597442626953,2.8468141555786115,9.25909423828125,16.508251190185547,True
raw_native,8.0,duplicate_removal,tp,5,5740,15.218387603759766,10.21084690093994,14.27151870727539,21.016544342041016,7.218387603759766,2.2108469009399396,6.271518707275391,13.016544342041016,True
raw_native,8.0,duplicate_removal,tp,6,5530,13.836095809936523,9.797499656677246,12.6754732131958,19.068601608276367,5.836095809936523,1.797499656677246,4.675473213195801,11.068601608276367,True
raw_native,8.0,duplicate_removal,tp,7,5377,12.793364524841309,9.431782722473145,11.962568283081056,17.707365036010742,4.793364524841309,1.4317827224731445,3.9625682830810565,9.707365036010742,True
raw_native,8.0,duplicate_removal,tp,8,5206,12.080362319946287,9.159374237060549,11.44716739654541,16.293987274169922,4.080362319946287,1.1593742370605487,3.44716739654541,8.293987274169922,True
raw_native,8.0,duplicate_removal,tp,9,4933,11.526918411254885,8.956192016601562,11.065930366516112,14.672574043273926,3.5269184112548846,0.9561920166015625,3.0659303665161115,6.672574043273926,True
raw_native,8.0,duplicate_removal,tp,10,4771,11.074153900146484,8.780684471130371,10.768595695495604,13.468951225280762,3.0741539001464844,0.7806844711303711,2.7685956954956037,5.468951225280762,True
raw_native,8.0,duplicate_removal,tp,11,4483,10.787516593933104,8.641535758972168,10.517504692077637,13.091036796569824,2.7875165939331037,0.641535758972168,2.5175046920776367,5.091036796569824,True
raw_native,8.0,duplicate_removal,tp,12,4016,10.47799587249756,8.55178451538086,10.22925853729248,12.564970016479492,2.4779958724975604,0.5517845153808594,2.2292585372924805,4.564970016479492,True
raw_native,8.0,duplicate_removal,tp,13,3642,10.3284330368042,8.506280899047852,10.060539245605469,12.391160011291504,2.328433036804199,0.5062808990478516,2.0605392456054688,4.391160011291504,True
raw_native,8.0,duplicate_removal,tp,14,3258,10.090814590454102,8.423072814941406,9.85205078125,12.037361145019531,2.0908145904541016,0.42307281494140625,1.85205078125,4.037361145019531,True
raw_native,8.0,duplicate_removal,tp,15,2777,9.89220905303955,8.358344078063965,9.623848915100098,11.7303466796875,1.8922090530395508,0.35834407806396484,1.6238489151000977,3.7303466796875,True
raw_native,8.0,duplicate_removal,tp,16,2521,9.785487174987791,8.315728187561035,9.527045249938965,11.5798978805542,1.7854871749877912,0.31572818756103516,1.5270452499389648,3.579897880554199,True
raw_native,8.0,duplicate_removal,tp,17,2117,9.651771545410156,8.27441692352295,9.397051811218262,11.32392406463623,1.6517715454101562,0.2744169235229492,1.3970518112182617,3.3239240646362305,True
raw_native,8.0,duplicate_removal,tp,18,1767,9.497034072875977,8.233991622924805,9.204069137573242,11.056077003479004,1.4970340728759766,0.2339916229248047,1.2040691375732422,3.056077003479004,True
raw_native,8.0,duplicate_removal,tp,19,1359,9.43451976776123,8.216381072998047,9.172333717346191,11.07534408569336,1.4345197677612305,0.21638107299804688,1.1723337173461914,3.0753440856933594,True
raw_native,8.0,duplicate_removal,tp,20,1189,9.36937427520752,8.2045259475708,9.10024642944336,10.911860466003418,1.3693742752075195,0.20452594757080078,1.1002464294433594,2.911860466003418,True
raw_native,8.0,duplicate_removal,tp,21,955,9.184998512268066,8.144953727722168,8.922381401062012,10.632428169250488,1.1849985122680664,0.14495372772216797,0.9223814010620117,2.6324281692504883,True
raw_native,8.0,duplicate_removal,tp,22,711,9.147665023803713,8.191033363342285,8.872220039367676,10.45838451385498,1.1476650238037127,0.19103336334228516,0.8722200393676758,2.4583845138549805,True
raw_native,8.0,duplicate_removal,tp,23,582,9.00240421295166,8.12946891784668,8.77291202545166,10.267149925231934,1.0024042129516602,0.1294689178466797,0.7729120254516602,2.2671499252319336,True
raw_native,8.0,duplicate_removal,tp,24,470,9.002593994140625,8.113856315612793,8.731241226196289,10.1729097366333,1.002593994140625,0.11385631561279297,0.7312412261962891,2.172909736633301,True
raw_native,8.0,duplicate_removal,tp,25,325,8.929197311401367,8.069878578186035,8.624593734741211,10.138821601867676,0.9291973114013672,0.06987857818603516,0.6245937347412109,2.138821601867676,True
raw_native,8.0,duplicate_removal,tp,26,282,8.973194122314453,8.157369613647461,8.708902359008789,10.26925277709961,0.9731941223144531,0.15736961364746094,0.7089023590087891,2.2692527770996094,True
raw_native,8.0,duplicate_removal,tp,27,236,8.956162452697754,8.104623794555664,8.623723983764648,9.934455871582031,0.9561624526977539,0.10462379455566406,0.6237239837646484,1.9344558715820312,True
raw_native,8.0,duplicate_removal,tp,28,163,8.797701835632324,8.063569068908691,8.57176685333252,9.791640281677246,0.7977018356323242,0.0635690689086914,0.5717668533325195,1.791640281677246,True
raw_native,8.0,duplicate_removal,tp,29,133,8.967612266540527,8.096809387207031,8.628277778625488,10.022505760192873,0.9676122665405273,0.09680938720703125,0.6282777786254883,2.022505760192873,True
raw_native,8.0,duplicate_removal,tp,30,91,8.865592956542969,8.101517677307129,8.660188674926758,9.818045616149902,0.8655929565429688,0.1015176773071289,0.6601886749267578,1.8180456161499023,False
raw_native,8.0,duplicate_removal,tp,31,77,8.925703048706055,8.123750686645508,8.702098846435547,9.990205764770508,0.9257030487060547,0.12375068664550781,0.7020988464355469,1.9902057647705078,False
raw_native,8.0,duplicate_removal,tp,32,67,8.758830070495605,8.104750633239746,8.567323684692383,9.596030235290527,0.7588300704956055,0.1047506332397461,0.5673236846923828,1.5960302352905273,False
raw_native,8.0,duplicate_removal,tp,33,50,9.097748756408691,8.10847282409668,8.720132827758789,10.434579849243164,1.0977487564086914,0.10847282409667969,0.7201328277587891,2.434579849243164,False
raw_native,8.0,duplicate_removal,tp,34,34,8.799469947814941,8.131601333618164,8.665630340576172,9.731648445129396,0.7994699478149414,0.13160133361816406,0.6656303405761719,1.7316484451293963,False
raw_native,8.0,duplicate_removal,tp,35,36,8.82374095916748,8.048873901367188,8.450960159301758,9.816064834594728,0.8237409591674805,0.0488739013671875,0.4509601593017578,1.8160648345947283,False
raw_native,8.0,duplicate_removal,tp,36,19,8.607622146606445,8.033285140991211,8.595073699951172,9.0548095703125,0.6076221466064453,0.03328514099121094,0.5950736999511719,1.0548095703125,False
raw_native,8.0,duplicate_removal,tp,37,19,8.931096076965332,8.06955623626709,8.589494705200195,10.4216890335083,0.931096076965332,0.06955623626708984,0.5894947052001953,2.421689033508301,False
raw_native,8.0,duplicate_removal,tp,38,11,9.02162265777588,8.270401000976562,9.06131362915039,9.664277076721191,1.0216226577758807,0.2704010009765625,1.0613136291503906,1.6642770767211914,False
raw_native,8.0,duplicate_removal,tp,39,14,8.772866249084473,8.179137229919434,8.588708877563477,9.78334617614746,0.7728662490844727,0.1791372299194336,0.5887088775634766,1.7833461761474592,False
raw_native,8.0,duplicate_removal,tp,40,7,9.211835861206056,8.54837703704834,8.707255363464355,10.607930183410645,1.2118358612060565,0.5483770370483398,0.7072553634643555,2.6079301834106445,False
raw_native,8.0,duplicate_removal,tp,41,4,8.386805534362793,8.11117935180664,8.448822021484375,8.61281967163086,0.38680553436279297,0.11117935180664062,0.448822021484375,0.6128196716308594,False
raw_native,8.0,duplicate_removal,tp,42,6,8.860278129577637,8.164469718933105,8.609420776367188,9.806944847106934,0.8602781295776367,0.16446971893310547,0.6094207763671875,1.8069448471069336,False
raw_native,8.0,duplicate_removal,tp,43,4,9.91278076171875,9.099601745605469,9.522012710571287,11.038572311401367,1.91278076171875,1.0996017456054688,1.5220127105712873,3.038572311401367,False
raw_native,8.0,duplicate_removal,tp,44,6,9.41897201538086,8.578568458557129,8.93541431427002,10.742932319641112,1.4189720153808594,0.5785684585571289,0.9354143142700195,2.7429323196411115,False
raw_native,8.0,duplicate_removal,tp,45,3,9.758625984191896,8.492947578430176,10.183516502380373,10.854348182678224,1.7586259841918963,0.4929475784301758,2.183516502380373,2.8543481826782244,False
raw_native,8.0,duplicate_removal,tp,46,4,8.990707397460938,8.106675148010254,8.39947509765625,10.347723960876465,0.9907073974609375,0.1066751480102539,0.39947509765625,2.347723960876465,False
raw_native,8.0,duplicate_removal,tp,47,2,8.53897476196289,8.418729782104492,8.53897476196289,8.659219741821289,0.5389747619628906,0.4187297821044922,0.5389747619628906,0.6592197418212891,False
raw_native,8.0,duplicate_removal,tp,48,7,9.016234397888184,8.016915321350098,8.494940757751465,10.21603298187256,1.0162343978881836,0.016915321350097656,0.49494075775146484,2.2160329818725604,False
raw_native,8.0,duplicate_removal,tp,49,2,8.53007698059082,8.477569580078125,8.53007698059082,8.582584381103516,0.5300769805908203,0.477569580078125,0.5300769805908203,0.5825843811035156,False
raw_native,8.0,duplicate_removal,tp,50,4,8.474519729614258,8.034648895263672,8.112089157104492,9.204333305358888,0.4745197296142578,0.034648895263671875,0.11208915710449219,1.2043333053588885,False
raw_native,8.0,duplicate_removal,tp,51,2,9.92222023010254,9.440287590026855,9.92222023010254,10.40415382385254,1.9222202301025408,1.4402875900268555,1.9222202301025408,2.404153823852541,False
raw_native,8.0,duplicate_removal,tp,53,2,8.557129859924316,8.521944046020508,8.557129859924316,8.592315673828125,0.5571298599243164,0.5219440460205078,0.5571298599243164,0.592315673828125,False
raw_native,8.0,duplicate_removal,tp,54,1,8.029489517211914,8.029489517211914,8.029489517211914,8.029489517211914,0.029489517211914062,0.029489517211914062,0.029489517211914062,0.029489517211914062,False
raw_native,8.0,duplicate_removal,tp,57,1,8.902680397033691,8.902680397033691,8.902680397033691,8.902680397033691,0.9026803970336914,0.9026803970336914,0.9026803970336914,0.9026803970336914,False
raw_native,8.0,duplicate_removal,tp,59,1,8.45106029510498,8.45106029510498,8.45106029510498,8.45106029510498,0.45106029510498047,0.45106029510498047,0.45106029510498047,0.45106029510498047,False
raw_native,8.0,duplicate_removal,tp,60,1,9.388531684875488,9.388531684875488,9.388531684875488,9.388531684875488,1.3885316848754883,1.3885316848754883,1.3885316848754883,1.3885316848754883,False
raw_native,8.0,duplicate_removal,tp,66,1,8.014741897583008,8.014741897583008,8.014741897583008,8.014741897583008,0.014741897583007812,0.014741897583007812,0.014741897583007812,0.014741897583007812,False
raw_native,8.0,duplicate_removal,tp,67,2,8.240987777709961,8.167366027832031,8.240987777709961,8.31460952758789,0.24098777770996094,0.16736602783203125,0.24098777770996094,0.3146095275878906,False
raw_native,8.0,duplicate_removal,tp,70,1,8.163386344909668,8.163386344909668,8.163386344909668,8.163386344909668,0.16338634490966797,0.16338634490966797,0.16338634490966797,0.16338634490966797,False
raw_native,8.0,duplicate_removal,tp,72,1,8.373431205749512,8.373431205749512,8.373431205749512,8.373431205749512,0.3734312057495117,0.3734312057495117,0.3734312057495117,0.3734312057495117,False
raw_native,8.0,duplicate_removal,tp,73,1,10.294720649719238,10.294720649719238,10.294720649719238,10.294720649719238,2.2947206497192383,2.2947206497192383,2.2947206497192383,2.2947206497192383,False
raw_native,8.0,duplicate_removal,tp,74,1,8.028815269470215,8.028815269470215,8.028815269470215,8.028815269470215,0.028815269470214844,0.028815269470214844,0.028815269470214844,0.028815269470214844,False
raw_native,8.0,duplicate_removal,tp,80,2,11.40391731262207,9.80146026611328,11.40391731262207,13.006375312805176,3.4039173126220703,1.8014602661132795,3.4039173126220703,5.006375312805176,False
raw_native,8.0,duplicate_removal,tp,91,1,14.244895935058594,14.244895935058594,14.244895935058594,14.244895935058594,6.244895935058594,6.244895935058594,6.244895935058594,6.244895935058594,False
raw_native,8.0,duplicate_removal,tp,95,1,11.461969375610352,11.461969375610352,11.461969375610352,11.461969375610352,3.4619693756103516,3.4619693756103516,3.4619693756103516,3.4619693756103516,False
raw_native,8.0,duplicate_removal,unmatched_cluster,0,277561,31.934410095214844,21.24814796447754,31.7845458984375,42.52607345581055,23.934410095214844,13.248147964477539,23.7845458984375,34.52607345581055,True
raw_native,8.0,duplicate_removal,unmatched_cluster,1,254025,25.30978202819824,16.93006706237793,25.197370529174805,33.95290756225586,17.30978202819824,8.93006706237793,17.197370529174805,25.95290756225586,True
raw_native,8.0,duplicate_removal,unmatched_cluster,2,242697,21.58688163757324,14.468624114990234,21.19939422607422,29.06485939025879,13.586881637573239,6.468624114990234,13.199394226074219,21.06485939025879,True
raw_native,8.0,duplicate_removal,unmatched_cluster,3,235828,19.04500770568848,12.83560562133789,18.677602767944336,25.70650863647461,11.04500770568848,4.835605621337891,10.677602767944336,17.70650863647461,True
raw_native,8.0,duplicate_removal,unmatched_cluster,4,230553,17.172449111938477,11.64706039428711,16.897403717041016,23.1649112701416,9.172449111938477,3.6470603942871094,8.897403717041016,15.164911270141602,True
raw_native,8.0,duplicate_removal,unmatched_cluster,5,225056,15.724180221557615,10.774730682373049,15.42376708984375,20.94379234313965,7.724180221557615,2.7747306823730487,7.42376708984375,12.943792343139648,True
raw_native,8.0,duplicate_removal,unmatched_cluster,6,219544,14.56264305114746,10.115485191345217,14.215689659118652,19.329591751098636,6.562643051147459,2.1154851913452166,6.215689659118652,11.329591751098636,True
raw_native,8.0,duplicate_removal,unmatched_cluster,7,213707,13.618882179260254,9.61229133605957,13.236333847045898,18.06758499145508,5.618882179260254,1.6122913360595703,5.236333847045898,10.067584991455082,True
