domain,sample_type,gt_unit_id,frame,top1_score,top2_score,winner_template,winner_margin
raw_native,background,,4945848,7.6405277,7.076373,509,0.5641546
raw_native,background,,4955016,9.471987,6.8330383,523,2.6389484
raw_native,background,,4959259,12.875436,9.552481,320,3.3229551
raw_native,background,,4962075,7.8559093,7.7102985,360,0.14561081
raw_native,background,,4963163,8.1859045,5.6916766,146,2.494228
raw_native,background,,4967681,26.467129,23.054743,275,3.412386
raw_native,background,,4974073,5.085758,4.3528895,117,0.7328687
raw_native,gt,337.0,4969540,24.519176,21.214859,42,3.3043175
raw_native,gt,720.0,4952410,26.986975,19.57728,328,7.4096947
raw_native,gt,664.0,4955936,24.27303,17.445494,407,6.8275356
raw_native,gt,664.0,4965736,10.6262665,10.615454,42,0.010812759
raw_native,gt,793.0,4950577,18.63215,13.298293,112,5.3338575
raw_native,gt,793.0,4974518,18.583761,14.083485,112,4.5002766
raw_native,gt,1129.0,4920027,25.876564,22.987076,258,2.8894882
raw_native,gt,1129.0,4929137,15.854202,13.640198,48,2.2140045
raw_native,background,,4981205,5.4035063,5.3599787,48,0.043527603
raw_native,background,,4983263,11.503784,10.603324,522,0.90046024
raw_native,background,,4994293,4.7667704,4.535926,565,0.2308445
raw_native,background,,4998150,13.680875,11.184888,539,2.495987
raw_native,background,,5007447,5.428102,4.9636817,175,0.46442032
raw_native,background,,5009977,5.5150795,5.1706424,45,0.34443712
raw_native,background,,5013818,8.262575,7.7898993,200,0.4726758
raw_native,background,,5025944,10.251981,8.867513,471,1.3844681
raw_native,background,,5027052,21.953243,17.614496,208,4.338747
raw_native,background,,5027696,10.167975,8.418908,38,1.7490673
raw_native,background,,5029699,25.632782,25.60129,258,0.031492233
raw_native,gt,337.0,5034799,12.536994,12.499801,497,0.0371933
raw_native,background,,5046163,4.2262864,4.0337787,175,0.19250774
raw_native,background,,5058544,3.380886,3.3117747,527,0.06911135
raw_native,background,,5070557,27.753536,22.93184,182,4.8216953
raw_native,background,,5071410,12.282483,11.668654,283,0.61382866
raw_native,background,,5086804,18.377354,8.397821,426,9.979532
raw_native,background,,5086811,7.407863,7.2126393,356,0.19522381
raw_native,gt,2143.0,5083731,25.160788,23.091257,214,2.0695305
raw_native,gt,1143.0,5080064,26.28149,26.261324,218,0.020166397
raw_native,gt,720.0,5081732,19.022118,17.095835,252,1.9262829
raw_native,gt,720.0,5083525,22.028046,21.49378,201,0.5342655
raw_native,gt,664.0,5049820,19.683868,17.389118,259,2.2947502
raw_native,gt,664.0,5064250,31.198475,28.109837,521,3.0886383
raw_native,gt,1300.0,5057711,8.005795,7.6926556,150,0.31313896
raw_native,gt,1300.0,5080196,13.638856,11.173844,73,2.4650116
raw_native,gt,1300.0,5086132,10.43702,9.918721,257,0.5182991
raw_native,gt,1129.0,5075878,10.14819,9.816342,223,0.3318472
raw_native,background,,5113841,12.342154,10.251157,45,2.0909967
raw_native,background,,5131373,11.688457,11.507872,13,0.18058491
raw_native,background,,5134328,6.3014584,5.642651,573,0.6588073
raw_native,background,,5137931,7.3350644,7.016718,201,0.3183465
raw_native,background,,5141307,25.449718,23.807257,371,1.6424618
raw_native,background,,5152298,10.1809025,9.588543,81,0.59235954
raw_native,background,,5154058,6.5842195,5.7346125,177,0.849607
raw_native,background,,5155453,7.0978694,6.539887,144,0.55798244
raw_native,gt,2143.0,5120662,27.007906,16.30827,124,10.699636
raw_native,gt,337.0,5123091,9.772316,9.480545,497,0.29177094
raw_native,gt,664.0,5102197,30.990858,29.324099,452,1.6667595
raw_native,background,,5161484,13.29315,9.373499,63,3.919651
raw_native,background,,5162004,12.340032,6.2213855,516,6.118646
raw_native,background,,5163022,8.731235,7.6755366,100,1.0556979
raw_native,background,,5183208,6.6949053,6.047998,175,0.6469073
raw_native,background,,5187822,34.826588,24.848488,465,9.9781
raw_native,background,,5210662,4.615269,4.5391173,48,0.07615185
raw_native,background,,5211348,13.47763,8.662287,211,4.815343
raw_native,gt,337.0,5181361,11.602747,10.512294,497,1.0904531
raw_native,gt,337.0,5215117,12.450336,12.43794,497,0.012396812
raw_native,gt,1143.0,5180696,34.81278,31.316648,447,3.49613
raw_native,gt,1300.0,5178727,9.8360195,9.617007,166,0.21901226
raw_native,background,,5229408,5.262105,4.6186357,434,0.64346933
raw_native,background,,5238275,18.166502,14.897476,301,3.2690258
raw_native,background,,5238881,5.601827,5.3714795,36,0.23034763
raw_native,background,,5241379,11.473341,11.087828,201,0.3855133
raw_native,background,,5276167,5.8406515,5.575914,27,0.2647376
raw_native,gt,720.0,5258031,12.231851,11.237923,410,0.99392796
raw_native,gt,1129.0,5222443,11.911779,8.581152,330,3.3306274
raw_native,gt,1129.0,5274919,16.261354,12.928533,292,3.3328218
raw_native,background,,5305958,28.093048,26.62943,23,1.4636173
raw_native,background,,5327235,12.732183,9.653635,294,3.0785484
raw_native,background,,5338045,8.014611,6.256643,145,1.7579684
raw_native,gt,337.0,5311936,9.644997,7.9939246,497,1.651072
raw_native,gt,720.0,5294101,22.642078,17.07561,302,5.566469
raw_native,gt,664.0,5337249,9.420976,9.345313,347,0.07566261
raw_native,gt,1300.0,5286283,16.8684,15.683864,146,1.1845369
raw_native,gt,1300.0,5321338,14.432491,13.080272,63,1.3522196
raw_native,gt,1129.0,5291602,15.917376,13.843116,313,2.0742598
raw_native,background,,5346398,8.480229,7.783662,178,0.69656754
raw_native,background,,5366991,7.8958006,6.68147,358,1.2143307
raw_native,background,,5376793,11.412399,10.496689,33,0.91571045
raw_native,background,,5379571,6.2138004,5.531222,166,0.68257856
raw_native,background,,5381504,23.140217,20.739853,316,2.400364
raw_native,background,,5391453,6.733692,6.169634,46,0.5640583
raw_native,background,,5398739,17.323956,15.04351,466,2.280445
raw_native,gt,94.0,5392769,28.756618,20.256422,210,8.500196
raw_native,gt,337.0,5378401,17.619257,17.239054,230,0.38020325
raw_native,gt,1143.0,5345137,18.653938,15.682909,567,2.9710293
raw_native,gt,664.0,5393315,43.1608,33.457138,23,9.703663
raw_native,background,,5402723,5.1317186,4.9419923,426,0.18972635
raw_native,background,,5411940,13.586093,12.072898,315,1.513195
raw_native,background,,5413821,10.485783,8.760655,149,1.7251272
raw_native,background,,5424766,11.80417,7.683949,76,4.1202207
raw_native,background,,5425138,9.176175,8.576346,450,0.5998287
raw_native,background,,5431419,10.827446,8.993921,280,1.8335247
raw_native,background,,5441129,14.1336155,6.56036,327,7.5732555
raw_native,background,,5447592,10.588671,10.420463,192,0.16820812
raw_native,background,,5448111,12.319136,11.847577,93,0.47155857
raw_native,background,,5453716,13.214557,12.758553,321,0.45600414
raw_native,gt,2143.0,5401655,25.757933,21.940956,124,3.8169765
raw_native,gt,2143.0,5411122,24.65288,22.220327,243,2.4325523
raw_native,gt,2143.0,5441687,24.36737,19.134142,124,5.2332287
raw_native,gt,2143.0,5442755,23.574556,16.257029,124,7.317528
raw_native,gt,1143.0,5401910,25.324913,22.274006,182,3.0509071
raw_native,gt,1300.0,5425285,14.847646,14.085912,150,0.761734
raw_native,background,,5491603,7.123406,7.08536,215,0.038045883
raw_native,background,,5517734,11.022444,9.613749,309,1.4086952
raw_native,background,,5517914,7.143857,6.615196,87,0.5286608
raw_native,gt,1129.0,5487251,22.208881,17.902836,243,4.3060455
raw_native,background,,5530048,7.4144073,5.6580353,475,1.756372
raw_native,background,,5536875,12.434855,11.272457,44,1.1623983
raw_native,background,,5537527,15.748593,12.956754,279,2.7918396
raw_native,background,,5537549,7.7990303,4.755789,25,3.0432415
raw_native,background,,5540684,10.8600855,9.328874,169,1.5312119
raw_native,background,,5541653,14.063858,12.806999,255,1.2568588
raw_native,background,,5545691,19.233217,17.970383,40,1.2628345
raw_native,background,,5550739,7.5032554,5.7357907,475,1.7674646
raw_native,background,,5558431,22.279274,15.618781,290,6.660493
raw_native,background,,5564774,18.952467,10.690452,273,8.262015
raw_native,gt,94.0,5533682,31.91128,26.069025,420,5.8422546
raw_native,gt,664.0,5565604,38.226078,35.23383,433,2.9922485
raw_native,gt,1122.0,5560250,31.584602,25.268227,216,6.3163757
raw_native,gt,793.0,5572627,15.997745,11.208559,112,4.7891855
raw_native,gt,1129.0,5562517,13.32371,11.976532,231,1.3471785
raw_native,background,,5585528,5.124637,5.0547614,95,0.06987572
raw_native,background,,5593066,14.928837,10.343594,193,4.585243
raw_native,background,,5595800,5.5485754,5.4111724,150,0.13740301
raw_native,background,,5601824,6.4834323,3.510856,211,2.9725764
raw_native,background,,5624057,5.730563,5.335329,123,0.3952341
raw_native,background,,5626162,5.1119676,4.723349,26,0.38861847
raw_native,background,,5628053,13.879945,8.946011,197,4.933934
raw_native,background,,5634842,6.6033134,6.1628494,311,0.44046402
raw_native,gt,1300.0,5599822,12.433642,12.226302,150,0.20734024
raw_native,gt,1122.0,5580853,18.970903,15.129592,372,3.8413115
raw_native,background,,5643595,7.325664,7.264965,549,0.060698986
raw_native,background,,5648007,7.6677966,6.16466,294,1.5031366
raw_native,background,,5648471,12.684003,10.960524,213,1.7234793
raw_native,background,,5650897,9.802993,8.449976,196,1.3530169
raw_native,background,,5676504,10.806096,9.897149,41,0.908947
raw_native,background,,5676527,5.733522,5.6664586,347,0.06706333
raw_native,background,,5682175,5.2152295,5.0165668,348,0.19866276
raw_native,background,,5686970,17.194489,12.867178,516,4.3273106
raw_native,background,,5688447,21.35331,19.843628,206,1.5096817
raw_native,gt,664.0,5651625,10.103573,7.7249494,550,2.3786235
raw_native,gt,1300.0,5691130,14.963874,14.910175,250,0.05369854
raw_native,gt,1122.0,5673936,11.163231,8.878978,171,2.2842531
raw_native,background,,5711239,20.219961,14.9859915,286,5.2339697
raw_native,background,,5722017,13.65886,11.768028,232,1.890832
raw_native,background,,5734708,17.88426,16.531801,266,1.352459
raw_native,background,,5746308,10.396141,8.020941,197,2.3752003
raw_native,background,,5748938,9.945371,7.0645313,193,2.8808393
raw_native,gt,1300.0,5736101,7.9846115,6.8428774,150,1.1417341
raw_native,gt,793.0,5738946,17.602468,14.641202,112,2.9612665
raw_native,background,,5786336,6.3262825,5.3798246,103,0.94645786
raw_native,background,,5787679,6.8441296,6.332476,181,0.5116534
raw_native,background,,5789957,15.500189,14.607443,479,0.892746
raw_native,background,,5795478,30.08988,25.102526,275,4.9873543
raw_native,gt,94.0,5805155,25.87074,24.89553,295,0.9752102
raw_native,gt,337.0,5815472,16.045015,12.773496,70,3.2715197
raw_native,gt,1143.0,5808910,14.427032,12.556994,197,1.870038
raw_native,gt,720.0,5793009,18.502632,14.655642,302,3.8469906
raw_native,gt,720.0,5801926,19.569569,19.222734,302,0.34683418
raw_native,gt,1300.0,5794106,17.239906,10.089378,178,7.150528
raw_native,gt,793.0,5761887,21.694654,14.04685,112,7.6478043
raw_native,gt,793.0,5791111,15.555361,13.301652,112,2.2537088
raw_native,background,,5820529,7.94753,7.40385,48,0.5436797
raw_native,background,,5847737,17.946836,16.694338,438,1.2524986
raw_native,background,,5868209,14.168324,11.003163,314,3.1651611
raw_native,gt,337.0,5843182,11.292375,10.480975,185,0.81139946
raw_native,gt,337.0,5860601,31.07825,30.81418,190,0.2640705
raw_native,gt,793.0,5853178,19.296913,14.822022,112,4.4748907
raw_native,gt,1129.0,5866513,12.207863,8.963665,350,3.2441978
raw_native,background,,5883417,8.425935,7.148488,533,1.2774467
raw_native,background,,5907150,13.322445,12.367784,406,0.95466137
raw_native,background,,5908320,5.227771,5.1539598,587,0.073811054
raw_native,background,,5914359,13.267469,8.52518,305,4.7422895
raw_native,background,,5935054,5.7821226,4.9058185,58,0.87630415
raw_native,gt,337.0,5883100,11.323666,10.880755,497,0.4429102
raw_native,gt,1122.0,5893758,10.232583,9.581853,444,0.65073013
raw_native,gt,1122.0,5902060,17.112246,12.001469,334,5.110777
raw_native,gt,1122.0,5932740,19.85904,16.94494,275,2.9140987
raw_native,gt,1129.0,5916827,30.69566,24.821627,206,5.874033
raw_native,background,,5942029,5.867864,5.8599825,5,0.007881641
raw_native,background,,5946018,11.961374,7.6612854,415,4.300089
raw_native,background,,5950969,5.582697,5.0813365,49,0.5013604
raw_native,background,,5951238,11.181586,8.999027,292,2.182559
raw_native,background,,5951610,17.993172,10.610755,302,7.3824167
raw_native,background,,5962706,8.566717,7.11761,349,1.4491072
raw_native,background,,5963189,12.654447,10.047064,200,2.6073828
raw_native,background,,5967862,7.2285614,6.186013,54,1.0425482
raw_native,background,,5979186,6.3664804,6.000291,339,0.36618948
raw_native,background,,5979846,6.161034,6.001374,177,0.15966034
raw_native,background,,5980993,9.632291,9.341574,154,0.29071712
raw_native,background,,5986502,12.2105255,12.170712,502,0.03981304
raw_native,background,,5986560,10.37061,6.667042,86,3.7035685
raw_native,gt,94.0,5998523,15.6680355,13.7861,56,1.8819351
raw_native,gt,337.0,5979717,9.43898,9.229913,504,0.20906734
raw_native,gt,1129.0,5949688,46.145412,38.524223,237,7.621189
raw_native,gt,1129.0,5993902,10.188352,7.458188,52,2.7301636
raw_native,background,,6021795,7.9760027,4.7829995,467,3.1930032
raw_native,background,,6052786,5.32939,5.241378,554,0.08801222
raw_native,background,,6057813,14.410732,12.096743,314,2.3139896
raw_native,background,,6057849,8.565718,4.7191424,351,3.8465753
raw_native,gt,720.0,6054266,20.413952,17.771427,296,2.6425247
raw_native,background,,6062041,10.584069,8.331258,455,2.2528114
raw_native,background,,6068712,4.8144283,4.6558204,175,0.15860796
raw_native,background,,6068741,13.762589,12.912716,3,0.84987354
raw_native,background,,6077820,14.408062,9.708279,48,4.6997833
raw_native,background,,6094188,6.186028,5.088731,77,1.0972972
raw_native,background,,6105036,18.081705,15.839861,451,2.2418442
raw_native,gt,94.0,6069241,27.473562,21.278101,192,6.1954613
raw_native,gt,337.0,6107508,15.880205,13.9714775,305,1.9087276
raw_native,gt,1143.0,6088353,18.157341,16.513968,181,1.6433735
raw_native,background,,6135328,5.1462183,4.9913125,28,0.1549058
raw_native,background,,6148087,7.843801,6.9083023,289,0.9354987
raw_native,background,,6152960,17.860075,16.7048,61,1.1552753
raw_native,background,,6156848,31.40971,23.728706,286,7.6810036
raw_native,background,,6157766,8.013904,7.978867,514,0.035036564
raw_native,background,,6161797,17.198372,9.771867,516,7.426505
raw_native,gt,94.0,6136007,27.938084,27.589039,289,0.3490448
raw_native,gt,1143.0,6161131,13.445298,11.328355,330,2.1169434
raw_native,gt,720.0,6132713,24.784939,24.626778,316,0.15816116
raw_native,gt,1122.0,6139254,12.341887,11.945171,47,0.39671612
raw_native,background,,6183176,6.317358,5.597956,547,0.71940184
raw_native,background,,6184934,8.385677,7.149758,399,1.2359195
raw_native,background,,6190212,24.875399,24.301842,259,0.5735569
raw_native,background,,6196836,9.57236,8.768131,354,0.8042288
raw_native,background,,6203826,5.439228,4.944591,66,0.494637
raw_native,background,,6204317,4.577941,4.1306524,81,0.4472885
raw_native,background,,6208438,6.3612604,4.592004,382,1.7692566
raw_native,background,,6214949,6.924824,6.300931,81,0.62389326
raw_native,gt,94.0,6219093,38.51961,38.15457,433,0.36503983
raw_native,gt,664.0,6229903,10.697978,8.946015,492,1.7519627
raw_native,gt,1300.0,6180500,29.397955,23.105991,328,6.2919636
raw_native,gt,1122.0,6204804,9.969114,8.687898,93,1.2812166
raw_native,gt,1129.0,6237058,15.647614,10.5010805,64,5.146533
raw_native,background,,6249217,14.085408,13.863366,362,0.22204208
raw_native,background,,6253948,14.566036,14.1717415,4,0.39429474
raw_native,background,,6257160,9.263083,6.926062,460,2.3370214
raw_native,background,,6287210,25.867117,19.569445,210,6.2976723
raw_native,background,,6287796,10.4878025,9.749957,426,0.7378454
raw_native,background,,6291974,5.8663917,5.6980796,568,0.16831207
raw_native,background,,6294048,7.138598,6.6408067,132,0.4977913
raw_native,gt,94.0,6248447,13.430818,10.395146,325,3.0356712
raw_native,gt,793.0,6248459,17.047228,12.9083605,112,4.1388674
raw_native,gt,793.0,6261718,31.12607,22.993921,206,8.132149
raw_native,background,,6300269,32.47919,31.417608,235,1.0615826
raw_native,background,,6306832,4.46188,4.235697,83,0.22618341
raw_native,background,,6306862,7.883117,6.9532094,107,0.9299078
raw_native,background,,6322334,6.3596215,5.1508255,201,1.208796
raw_native,background,,6334310,8.779425,8.194572,62,0.5848522
raw_native,background,,6356084,13.17595,12.28397,334,0.8919802
raw_native,background,,6357818,8.774134,7.899372,556,0.8747616
raw_native,gt,2143.0,6313590,25.928698,16.929888,124,8.99881
raw_native,gt,2143.0,6341048,29.34948,18.61078,124,10.738699
raw_native,gt,94.0,6345784,23.244587,17.409557,435,5.8350296
raw_native,gt,94.0,6347742,15.529381,13.335201,197,2.1941795
raw_native,gt,1143.0,6306519,13.992153,13.599236,30,0.39291763
raw_native,gt,664.0,6359734,7.601194,7.325764,347,0.27542973
raw_native,gt,1300.0,6304069,20.223888,13.586421,182,6.6374674
raw_native,gt,1122.0,6326329,22.771252,20.194653,187,2.5765991
raw_native,background,,6361285,18.544498,14.057403,302,4.487096
raw_native,background,,6364142,17.278566,14.017132,73,3.2614346
raw_native,background,,6381111,33.70412,27.828274,448,5.875847
raw_native,background,,6385883,5.65213,5.494039,41,0.15809107
raw_native,background,,6386688,10.380897,9.265408,30,1.115489
raw_native,background,,6394161,21.632956,19.171352,479,2.4616032
raw_native,background,,6416805,8.2239895,7.482758,81,0.74123144
raw_native,gt,337.0,6414185,29.517262,26.240643,464,3.276619
raw_native,gt,1122.0,6369252,20.134432,17.032665,289,3.1017666
raw_native,gt,1122.0,6413479,12.035859,11.841518,132,0.1943407
raw_native,gt,793.0,6369274,18.079409,12.630355,112,5.449054
raw_native,gt,793.0,6411435,16.200863,10.713956,112,5.486907
raw_native,gt,1129.0,6366419,12.045411,8.682997,311,3.3624144
raw_native,background,,6420581,4.5264783,4.430183,540,0.09629536
raw_native,background,,6422543,28.076447,20.34143,206,7.735016
raw_native,background,,6423807,7.5977015,7.0669985,130,0.53070307
raw_native,background,,6432029,6.763121,6.3633556,50,0.3997655
raw_native,background,,6440754,7.6995735,7.5217123,385,0.17786121
raw_native,background,,6443298,5.031494,4.421148,30,0.6103463
raw_native,background,,6464099,5.3575416,5.0299864,409,0.32755518
raw_native,background,,6471432,5.226753,4.745176,2,0.4815774
raw_native,background,,6474141,6.6801653,6.5951705,41,0.08499479
raw_native,background,,6478760,9.410719,5.793333,43,3.6173859
raw_native,gt,337.0,6464284,12.277757,10.89316,497,1.3845968
raw_native,gt,1143.0,6475993,12.603266,11.720201,197,0.8830652
raw_native,gt,793.0,6426411,17.05142,15.777413,302,1.2740068
raw_native,background,,6480250,14.978101,11.619321,247,3.35878
raw_native,background,,6481742,16.14021,15.013588,532,1.1266212
raw_native,background,,6482811,5.530103,5.5124283,67,0.017674923
raw_native,background,,6509796,9.995878,8.457335,265,1.5385427
raw_native,background,,6517665,21.835087,15.435021,182,6.4000654
raw_native,gt,1143.0,6529036,11.965277,8.861783,143,3.1034937
raw_native,gt,1122.0,6503954,11.564117,11.5323515,426,0.031765938
raw_native,gt,793.0,6522006,31.13878,23.02299,182,8.115791
raw_native,gt,1129.0,6493357,15.791345,15.706609,413,0.08473587
raw_native,gt,1129.0,6494999,20.566404,17.279514,472,3.28689
raw_native,background,,6552452,5.5224953,5.349037,411,0.1734581
raw_native,background,,6556072,34.252213,21.754547,474,12.497665
raw_native,background,,6558522,20.155268,13.688967,22,6.466301
raw_native,background,,6598203,8.65436,7.063371,59,1.5909886
raw_native,gt,337.0,6573937,34.955566,18.730999,301,16.224567
raw_native,gt,1143.0,6546214,31.410124,29.081596,328,2.3285275
raw_native,gt,720.0,6557680,24.050251,23.370604,260,0.67964745
raw_native,gt,1300.0,6564814,21.914131,19.582197,65,2.331934
raw_native,gt,1300.0,6586709,14.563615,13.510775,179,1.0528402
raw_native,gt,1122.0,6592685,9.039618,7.9825892,171,1.0570283
raw_native,gt,793.0,6584750,15.864288,15.163397,112,0.7008915
raw_native,gt,1129.0,6557157,19.993917,17.394207,273,2.5997105
raw_native,background,,6606040,6.0524507,5.5785465,560,0.47390413
raw_native,background,,6620983,6.648788,6.6130443,175,0.035743713
raw_native,background,,6627160,10.956584,10.269418,431,0.6871662
raw_native,background,,6630408,10.491801,10.227299,546,0.26450253
raw_native,background,,6632929,6.2382016,5.956389,9,0.28181267
raw_native,background,,6644821,7.5658584,5.9661326,107,1.5997257
raw_native,background,,6650104,7.6971354,5.9195867,200,1.7775488
raw_native,background,,6650430,7.384314,5.1451087,363,2.2392054
raw_native,background,,6651364,10.078663,9.292602,300,0.7860613
raw_native,background,,6665590,7.4401455,7.4304442,48,0.009701252
raw_native,background,,6684269,21.856157,21.58883,464,0.26732635
raw_native,background,,6692215,21.275381,16.149878,512,5.1255035
raw_native,background,,6697653,7.3337207,7.188142,46,0.14557886
raw_native,background,,6702445,11.4605255,10.913708,362,0.5468178
raw_native,background,,6704786,9.63061,9.054174,47,0.57643604
raw_native,gt,2143.0,6685837,23.325829,14.006902,124,9.318927
raw_native,gt,720.0,6701154,8.606461,8.033773,304,0.57268715
raw_native,gt,720.0,6715017,24.489374,22.123022,192,2.366352
raw_native,gt,1300.0,6670459,19.646326,12.803373,178,6.8429527
raw_native,gt,1129.0,6665383,6.149626,5.902803,11,0.24682283
raw_native,background,,6722284,16.015905,11.817761,324,4.198144
raw_native,background,,6724493,26.120735,16.284765,182,9.83597
raw_native,background,,6731400,12.193859,10.28011,262,1.9137487
raw_native,background,,6744778,7.504652,5.6156583,256,1.8889937
raw_native,background,,6764530,24.823233,10.281495,301,14.541738
raw_native,background,,6774424,12.810268,10.956634,472,1.8536348
raw_native,gt,2143.0,6733341,25.337688,13.812048,124,11.5256405
raw_native,gt,94.0,6752067,8.3028755,8.114324,475,0.1885519
raw_native,gt,94.0,6772410,47.744892,36.874977,23,10.869915
raw_native,gt,337.0,6772154,14.629527,12.881667,73,1.74786
raw_native,background,,6784920,9.408155,8.84159,32,0.5665655
raw_native,background,,6787072,6.6734095,6.0870085,177,0.586401
raw_native,background,,6799177,16.872028,11.083074,213,5.7889547
raw_native,background,,6824524,14.3033,14.276866,406,0.026433945
raw_native,background,,6828935,6.7159214,6.5323896,104,0.18353176
raw_native,gt,94.0,6807788,41.821407,40.678402,237,1.1430054
raw_native,gt,337.0,6807582,8.62124,7.8014555,497,0.81978416
raw_native,gt,1143.0,6796159,12.59033,12.321887,143,0.2684431
raw_native,gt,1122.0,6806116,39.843792,37.04759,433,2.7962036
raw_native,gt,1122.0,6815349,9.657549,8.410052,53,1.2474966
raw_native,gt,793.0,6780186,20.045969,19.294546,302,0.7514229
raw_native,background,,6852957,8.045794,7.17418,234,0.8716135
raw_native,background,,6858192,20.279726,18.42521,273,1.8545151
raw_native,background,,6863760,11.765281,8.08119,60,3.6840906
raw_native,background,,6871634,5.993905,4.326365,523,1.6675401
raw_native,background,,6879354,11.483257,10.508094,0,0.97516346
raw_native,background,,6885574,32.778343,22.132092,407,10.646252
raw_native,background,,6888948,16.136768,13.457101,63,2.6796675
raw_native,background,,6892924,10.742,8.650543,292,2.0914564
raw_native,background,,6892930,16.904928,11.988606,53,4.9163218
raw_native,background,,6894214,19.494875,18.26678,454,1.2280941
raw_native,gt,94.0,6891966,19.239407,18.864729,287,0.37467766
raw_native,gt,1143.0,6893719,20.412424,19.327547,180,1.084877
raw_native,gt,1122.0,6889678,22.187115,16.857826,302,5.3292885
raw_native,gt,793.0,6889196,18.584692,12.877186,112,5.707506
raw_native,background,,6906243,6.9173574,6.179342,151,0.73801565
raw_native,background,,6911101,6.2882633,5.992362,143,0.2959013
raw_native,background,,6931390,7.3175445,7.0709877,211,0.24655676
raw_native,background,,6934216,15.254525,12.584766,61,2.6697588
raw_native,background,,6937843,4.7524014,4.188412,558,0.56398916
raw_native,background,,6952093,8.116509,6.531555,32,1.5849543
raw_native,background,,6955444,5.8931437,5.6865625,562,0.20658112
raw_native,background,,6956786,19.056555,15.418393,243,3.6381617
raw_native,gt,94.0,6958435,7.479725,6.526572,52,0.95315266
raw_native,gt,337.0,6950571,11.630549,10.732959,497,0.89759064
raw_native,gt,664.0,6951212,26.70899,18.62754,407,8.0814495
raw_native,background,,6965974,10.009296,8.732651,426,1.2766457
raw_native,background,,6966752,8.13101,7.8474436,338,0.28356647
raw_native,background,,6968297,5.2256002,4.9553638,63,0.2702365
raw_native,background,,6984055,7.1143456,6.1118717,539,1.0024738
raw_native,background,,6993548,9.491223,5.5518985,249,3.9393249
raw_native,background,,6999584,7.159816,6.193151,47,0.9666648
raw_native,background,,7000783,11.0525465,4.092501,249,6.9600453
raw_native,background,,7016789,5.81426,4.4603777,9,1.3538823
raw_native,gt,1143.0,6963371,13.963092,13.306556,143,0.6565361
raw_native,background,,7031425,26.017138,22.824099,479,3.193039
raw_native,background,,7065150,19.326393,15.793659,273,3.532734
raw_native,background,,7065215,11.720117,11.318963,284,0.40115356
raw_native,gt,1143.0,7026800,16.92679,13.417798,112,3.5089922
raw_native,gt,1143.0,7041091,27.014805,16.486076,543,10.5287285
raw_native,gt,1143.0,7079397,11.636884,9.793758,175,1.8431253
raw_native,gt,664.0,7035212,20.269396,20.119297,487,0.1500988
raw_native,gt,664.0,7060441,30.647026,29.334574,494,1.3124523
raw_native,gt,1300.0,7065565,17.803646,17.338032,315,0.46561432
raw_native,gt,1122.0,7043732,11.976182,8.129383,171,3.846799
raw_native,gt,793.0,7050791,19.451944,14.019657,112,5.432287
raw_native,background,,7092473,8.558368,6.2099323,145,2.3484354
raw_native,background,,7098091,8.103239,5.6961613,249,2.4070778
raw_native,background,,7100717,25.674524,18.214487,328,7.460037
raw_native,background,,7108242,17.333275,17.223957,265,0.10931778
raw_native,background,,7125270,7.3433743,6.8011394,256,0.5422349
raw_native,background,,7126525,10.546537,9.655409,261,0.89112854
raw_native,background,,7135187,32.24204,27.676891,219,4.5651474
raw_native,background,,7136887,5.8674088,5.673205,479,0.19420385
raw_native,gt,94.0,7120669,18.293116,17.081068,438,1.2120476
raw_native,gt,337.0,7080993,10.872041,10.808198,157,0.06384277
raw_native,gt,1129.0,7128560,26.903559,21.771788,432,5.131771
raw_native,background,,7145568,8.14891,7.686268,278,0.46264172
raw_native,background,,7153049,4.1316066,3.8515944,43,0.28001213
raw_native,background,,7156323,4.3141074,3.3918662,131,0.9222412
raw_native,background,,7156490,4.4998364,4.398494,354,0.10134268
raw_native,background,,7195595,13.697579,12.752086,230,0.9454937
raw_native,gt,2143.0,7140534,26.599377,16.70078,124,9.898596
raw_native,gt,94.0,7161630,12.782512,11.124587,62,1.6579247
raw_native,gt,337.0,7155003,23.086151,19.699293,238,3.386858
raw_native,gt,664.0,7164829,32.847218,27.85606,389,4.9911575
raw_native,gt,1122.0,7160698,18.924204,14.0639925,190,4.8602114
raw_native,gt,1122.0,7164507,21.13124,15.380634,302,5.7506065
raw_native,gt,1129.0,7169578,27.901508,25.630268,40,2.2712402
raw_native,background,,7200691,7.244195,5.604233,174,1.6399622
raw_native,background,,7201407,14.946111,11.8281975,73,3.1179132
raw_native,background,,7202475,7.4020333,6.694636,411,0.70739746
raw_native,background,,7212190,5.889121,5.693652,313,0.1954689
raw_native,background,,7220739,23.18906,14.260438,473,8.928622
raw_native,background,,7221930,7.77899,6.330445,334,1.448545
raw_native,background,,7255322,9.426044,9.184931,556,0.24111366
raw_native,gt,2143.0,7229300,31.733147,25.671055,467,6.062092
raw_native,gt,94.0,7222724,18.006546,17.030832,273,0.97571373
raw_native,gt,337.0,7247866,26.889063,26.35331,91,0.53575325
raw_native,gt,1143.0,7215113,15.9784,14.602281,302,1.3761196
raw_native,gt,720.0,7250186,9.421601,9.235516,148,0.1860857
raw_native,gt,664.0,7209130,11.670637,10.7895565,391,0.8810806
raw_native,gt,1122.0,7208290,23.859907,19.271564,303,4.5883427
