domain,Th_learned,stage,status,peel,events,score_mean,score_q10,score_median,score_q90
denoised,8.0,detection_template,fp_matched_cluster,98,5,8.636506080627441,8.1075439453125,8.157681465148926,9.63637924194336
denoised,8.0,detection_template,fp_matched_cluster,99,2,8.112165451049805,8.077607154846191,8.112165451049805,8.146723747253418
denoised,8.0,detection_template,tp,0,11227,35.25136184692383,30.719268798828125,35.90159225463867,39.49516677856445
denoised,8.0,detection_template,tp,1,11908,33.38656234741211,27.917451858520508,34.473106384277344,38.61225128173828
denoised,8.0,detection_template,tp,2,9337,29.940826416015625,17.79768180847168,32.00920486450195,37.3978385925293
denoised,8.0,detection_template,tp,3,7028,25.722415924072266,16.055761337280273,27.755966186523438,35.575443267822266
denoised,8.0,detection_template,tp,4,6375,21.696136474609375,15.172051429748535,18.817975997924805,32.559173583984375
denoised,8.0,detection_template,tp,5,6447,18.921443939208984,14.475914001464844,17.611194610595703,27.923812866210938
denoised,8.0,detection_template,tp,6,6618,17.483631134033203,13.870599746704102,16.961572647094727,20.559850692749023
denoised,8.0,detection_template,tp,7,6706,16.65338897705078,13.473896026611328,16.485687255859375,19.642473220825195
denoised,8.0,detection_template,tp,8,6561,16.157697677612305,13.0747652053833,16.089393615722656,19.07794952392578
denoised,8.0,detection_template,tp,9,6242,15.700389862060547,12.659578323364258,15.643339157104492,18.647804260253906
denoised,8.0,detection_template,tp,10,5716,15.1970853805542,12.229110717773438,15.17761516571045,18.12868309020996
denoised,8.0,detection_template,tp,11,5131,14.807474136352539,11.940074920654297,14.692126274108887,17.747432708740234
denoised,8.0,detection_template,tp,12,4624,14.462782859802246,11.637866020202637,14.32261848449707,17.457304000854492
denoised,8.0,detection_template,tp,13,4020,13.955747604370117,11.255967140197754,13.739490509033203,16.909265518188477
denoised,8.0,detection_template,tp,14,3371,13.596924781799316,10.987208366394043,13.39505672454834,16.530559539794922
denoised,8.0,detection_template,tp,15,2938,13.185486793518066,10.659799575805664,12.91891860961914,16.094688415527344
denoised,8.0,detection_template,tp,16,2578,12.739249229431152,10.384049415588379,12.452546119689941,15.539901733398438
denoised,8.0,detection_template,tp,17,2177,12.511523246765137,10.213531494140625,12.290205001831055,15.185833930969238
denoised,8.0,detection_template,tp,18,1799,12.142642974853516,10.00308609008789,11.840625762939453,14.727383613586426
denoised,8.0,detection_template,tp,19,1575,11.811373710632324,9.80744457244873,11.50992202758789,14.30871868133545
denoised,8.0,detection_template,tp,20,1359,11.600950241088867,9.57426643371582,11.216571807861328,14.20082950592041
