domain,Th_learned,stage,status,peel,events,score_mean,score_q10,score_median,score_q90
denoised_native_fdr,8.0,detection_template,tp,10,3,25.25986671447754,21.5640926361084,26.10285377502441,28.61844825744629
denoised_native_fdr,8.0,final_clustering,unmatched_cluster,0,189973,45.74534225463867,34.60884475708008,44.64782333374024,57.54680252075195
denoised_native_fdr,8.0,final_clustering,unmatched_cluster,1,214162,35.83753204345703,28.81867218017578,34.789207458496094,44.40152359008789
denoised_native_fdr,8.0,final_clustering,unmatched_cluster,2,169320,32.036895751953125,26.46421432495117,31.33149719238281,38.27988052368164
denoised_native_fdr,8.0,final_clustering,unmatched_cluster,3,124028,29.806962966918945,25.190353393554688,29.17086410522461,35.20451736450195
denoised_native_fdr,8.0,final_clustering,unmatched_cluster,4,88080,28.00914192199707,23.95096015930176,27.34395980834961,32.96819305419922
denoised_native_fdr,8.0,final_clustering,unmatched_cluster,5,64337,26.2441349029541,22.659330368041992,25.52113914489746,30.810340881347656
denoised_native_fdr,8.0,final_clustering,unmatched_cluster,6,48446,24.49246597290039,21.546703338623047,23.854114532470703,28.40479278564453
denoised_native_fdr,8.0,final_clustering,unmatched_cluster,7,41091,22.931623458862305,20.417743682861328,22.51063346862793,25.90645408630371
denoised_native_fdr,8.0,final_clustering,unmatched_cluster,8,31845,21.74530601501465,19.572023391723636,21.42311668395996,24.174251556396484
denoised_native_fdr,8.0,final_clustering,unmatched_cluster,9,25430,20.769184112548828,18.91740226745605,20.52774429321289,22.84262466430664
denoised_native_fdr,8.0,final_clustering,unmatched_cluster,10,16855,19.96668243408203,18.25556755065918,19.78933334350586,21.775928497314453
denoised_native_fdr,8.0,final_clustering,unmatched_cluster,11,9297,19.37924194335937,17.819622039794922,19.28959083557129,20.921430587768555
denoised_native_fdr,8.0,final_clustering,unmatched_cluster,12,2642,19.033002853393555,17.68528938293457,18.783180236816406,20.628318786621094
denoised_native_fdr,8.0,final_clustering,unmatched_cluster,13,1510,17.88155174255371,16.792320251464844,17.475709915161133,19.32424545288086
denoised_native_fdr,8.0,final_clustering,unmatched_cluster,14,501,17.90595817565918,16.8684139251709,17.740203857421875,18.857223510742188
denoised_native_fdr,8.0,final_clustering,unmatched_cluster,15,204,18.293825149536133,17.666488647460938,18.045541763305664,19.174110412597656
denoised_native_fdr,8.0,final_clustering,fp_matched_cluster,0,1,34.65935516357422,34.65935516357422,34.65935516357422,34.65935516357422
denoised_native_fdr,8.0,final_clustering,fp_matched_cluster,1,2,31.998085021972656,31.784257888793945,31.998085021972656,32.2119140625
denoised_native_fdr,8.0,final_clustering,fp_matched_cluster,8,2,20.07559585571289,19.547584533691406,20.07559585571289,20.60360717773437
denoised_native_fdr,8.0,final_clustering,fp_matched_cluster,10,1,17.015962600708008,17.015962600708008,17.015962600708008,17.015962600708008
denoised_native_fdr,8.0,final_clustering,fp_matched_cluster,13,1,16.986976623535156,16.986976623535156,16.986976623535156,16.986976623535156
denoised_native_fdr,8.0,final_clustering,tp,0,6772,36.62999725341797,32.972190856933594,36.77800750732422,39.91523742675781
denoised_native_fdr,8.0,final_clustering,tp,1,12925,34.808956146240234,30.456836700439453,35.040855407714844,38.79157638549805
denoised_native_fdr,8.0,final_clustering,tp,2,8135,33.50135040283203,29.192886352539062,33.45270919799805,37.83024215698242
denoised_native_fdr,8.0,final_clustering,tp,3,4180,32.44059371948242,28.325267791748047,32.2498893737793,36.805946350097656
denoised_native_fdr,8.0,final_clustering,tp,4,1940,31.480653762817383,27.537769317626957,31.41319274902344,35.66357421875
denoised_native_fdr,8.0,final_clustering,tp,5,780,30.58102798461914,26.928810119628903,30.57640838623047,34.33013916015625
denoised_native_fdr,8.0,final_clustering,tp,6,252,29.462087631225582,25.345924377441406,29.37232780456543,33.57143020629883
denoised_native_fdr,8.0,final_clustering,tp,7,73,28.428600311279297,24.259469985961918,28.50293731689453,32.48279571533203
denoised_native_fdr,8.0,final_clustering,tp,8,18,28.109094619750977,23.340410232543945,29.14118194580078,31.800281524658203
denoised_native_fdr,8.0,final_clustering,tp,9,4,27.82783508300781,26.158729553222656,27.96242904663086,29.389265060424805
denoised_native_fdr,8.0,final_clustering,tp,10,3,25.25986671447754,21.5640926361084,26.10285377502441,28.61844825744629
denoised_native_fdr,8.0,cluster_merging,unmatched_cluster,0,189973,45.74534225463867,34.60884475708008,44.64782333374024,57.54680252075195
denoised_native_fdr,8.0,cluster_merging,unmatched_cluster,1,214162,35.83753204345703,28.81867218017578,34.789207458496094,44.40152359008789
denoised_native_fdr,8.0,cluster_merging,unmatched_cluster,2,169320,32.036895751953125,26.46421432495117,31.33149719238281,38.27988052368164
denoised_native_fdr,8.0,cluster_merging,unmatched_cluster,3,124028,29.806962966918945,25.190353393554688,29.17086410522461,35.20451736450195
denoised_native_fdr,8.0,cluster_merging,unmatched_cluster,4,88080,28.00914192199707,23.95096015930176,27.34395980834961,32.96819305419922
denoised_native_fdr,8.0,cluster_merging,unmatched_cluster,5,64337,26.2441349029541,22.659330368041992,25.52113914489746,30.810340881347656
denoised_native_fdr,8.0,cluster_merging,unmatched_cluster,6,48446,24.49246597290039,21.546703338623047,23.854114532470703,28.40479278564453
denoised_native_fdr,8.0,cluster_merging,unmatched_cluster,7,41091,22.931623458862305,20.417743682861328,22.51063346862793,25.90645408630371
